6.400835696081560444e-01	-1.890420000000000016e+02	2.535519999999999996e+01
7.700881207024830033e-01	-1.253505000000000251e+02	1.255520000000000280e+01
8.900515967918140037e-01	-9.042646100000000331e+01	8.186339999999999506e+00
1.019606804548520040e+00	-6.621852499999998543e+01	5.701499999999999346e+00
1.139560546260109941e+00	-5.104960000000000520e+01	3.861000000000000654e+00
1.260001904807920070e+00	-4.027409999999999712e+01	2.794000000000000039e+00
1.389957258218609937e+00	-3.204066900000000118e+01	1.925420000000000131e+00
1.509976707259770068e+00	-2.581128900000000215e+01	1.626560000000000006e+00
1.640002479273809932e+00	-2.061016399999999749e+01	1.271760000000000002e+00
1.759889104799140069e+00	-1.681770899999999713e+01	1.066780000000000062e+00
1.879972516043969977e+00	-1.364820899999999959e+01	1.035160000000000080e+00
2.010119770316140198e+00	-1.066188399999999881e+01	1.374239999999999906e+00
2.129946528656580185e+00	-8.112669000000000352e+00	1.660539999999999905e+00
2.260010707858179924e+00	-5.842125000000000234e+00	2.111299999999999955e+00
2.380191734173540130e+00	-3.946160999999999586e+00	2.580439999999999845e+00
2.500185267858430205e+00	-2.278289000000000009e+00	3.812640000000000029e+00
2.630127013854469897e+00	-1.702700999999999576e+00	4.844380000000000130e+00
2.749704755668660017e+00	-1.758996000000000004e+00	5.282639999999999780e+00
2.880004353846679965e+00	-1.692203999999999819e+00	5.649199999999999555e+00
2.999859362039670074e+00	-1.702164000000000232e+00	5.717359999999999332e+00
3.119883931381469910e+00	-1.649404000000000092e+00	5.738879999999999981e+00
3.249913169937079793e+00	-1.604889000000000454e+00	5.644359999999999822e+00
3.370051302883930067e+00	-1.400625000000000231e+00	5.609200000000000408e+00
3.500400548647649934e+00	-1.231956000000000273e+00	5.598000000000000753e+00
3.619976275418970157e+00	-1.310240999999999989e+00	5.538159999999999528e+00
3.740096151828049997e+00	-1.355288999999999966e+00	5.573679999999999524e+00
3.869668771320220024e+00	-1.230803999999999565e+00	5.845839999999999925e+00
3.990479157808170196e+00	-1.242548999999999904e+00	5.792580000000000062e+00
4.120444913030899770e+00	-1.227421000000000095e+00	5.780339999999999812e+00
4.240225288409700255e+00	-1.306783999999999502e+00	5.596439999999999415e+00
4.359500261360749640e+00	-1.332261000000000362e+00	5.494860000000000078e+00
4.490553691890609933e+00	-1.366509000000000196e+00	5.282420000000000115e+00
4.610791648683520094e+00	-1.346409000000000189e+00	4.976279999999999148e+00
4.739456706158249766e+00	-1.236501000000000072e+00	4.722300000000000608e+00
4.860219029129740242e+00	-1.080443999999999738e+00	4.490079999999999849e+00
4.979284635867459841e+00	-8.912609999999998589e-01	4.338460000000000427e+00
5.110642515791409934e+00	-7.445289999999997743e-01	4.163280000000000314e+00
5.229193902703490160e+00	-6.168959999999998889e-01	4.055039999999999978e+00
5.360319387509719924e+00	-5.510090000000003041e-01	3.892200000000000326e+00
5.481175394920409616e+00	-4.154999999999995364e-01	3.825200000000000156e+00
5.600008465812999603e+00	-3.463290000000001090e-01	3.710200000000000387e+00
5.729398679902939939e+00	-2.337689999999998935e-01	3.606200000000000294e+00
5.851070666970260348e+00	-1.325000000000000622e-01	3.510000000000000231e+00
5.980906291997089674e+00	-1.041599999999998083e-02	3.390400000000000080e+00
6.098582756178050346e+00	1.381710000000002658e-01	3.396819999999999951e+00
6.220982811495219700e+00	2.038990000000004965e-01	3.327659999999999840e+00
6.348396693963120008e+00	2.925240000000004503e-01	3.285680000000000156e+00
6.470990993376809719e+00	2.951909999999999812e-01	3.175920000000000520e+00
6.598413381218719564e+00	2.270560000000001466e-01	3.041279999999999983e+00
