0.000000000000000000e+00	9.999999981883793687e-01
9.999199999999999755e-03	9.999999981496145995e-01
1.999949999999999992e-02	9.999999981100160529e-01
3.999989999999999796e-02	9.999999980282594514e-01
4.999920000000000059e-02	9.999999979860680899e-01
1.100000000000000006e-01	9.999999977132483231e-01
1.210750000000000021e-01	9.999999976589899475e-01
3.399989999999999957e-01	9.999999962784960061e-01
4.849069999999999769e-01	9.999999949420952383e-01
5.099989999999999801e-01	9.999999944250903550e-01
6.699990000000000112e-01	9.999999889082701321e-01
8.299999999999999600e-01	9.999999846091613964e-01
8.487390000000000212e-01	9.999999839868345397e-01
9.899999999999999911e-01	9.999999783679249798e-01
1.149999999999999911e+00	9.999999695309000902e-01
1.212569999999999926e+00	9.999999651762191410e-01
1.310000000000000053e+00	9.999999571615173499e-01
1.442260000000000097e+00	9.999999432892955342e-01
1.469999999999999973e+00	9.999999398630833314e-01
1.629999999999999893e+00	9.999999157371191050e-01
1.671950000000000047e+00	9.999999079721704209e-01
1.909999999999999920e+00	9.999998486344168214e-01
2.035779999999999923e+00	9.999998029998533600e-01
2.189999999999999947e+00	9.999997272621425903e-01
2.370000000000000107e+00	9.999996017527833514e-01
2.390000000000000124e+00	9.999995866032148628e-01
2.399610000000000021e+00	9.999995802424036517e-01
2.399999999999999911e+00	9.999995799721824730e-01
2.410000000000000142e+00	9.999995712155096417e-01
2.419999999999999929e+00	9.999995611612989554e-01
2.430000000000000160e+00	9.999995508040985248e-01
2.439999999999999947e+00	9.999995396592816777e-01
2.490000000000000213e+00	9.999994845522347520e-01
2.509999999999999787e+00	9.999994619003365059e-01
2.580000000000000071e+00	9.999993765845568428e-01
2.589999999999999858e+00	9.999993634028738754e-01
2.763440000000000119e+00	9.999990820187525387e-01
2.799999999999999822e+00	9.999990078027506391e-01
2.810000000000000053e+00	9.999989866107719116e-01
2.819999999999999840e+00	9.999989650534093499e-01
2.830000000000000071e+00	9.999989433401462735e-01
2.839999999999999858e+00	9.999989212321251930e-01
2.850000000000000089e+00	9.999988984046033202e-01
2.859999999999999876e+00	9.999988736434431980e-01
2.870000000000000107e+00	9.999988477717256519e-01
2.879999999999999893e+00	9.999988214181680934e-01
2.890000000000000124e+00	9.999987943258282774e-01
2.919999999999999929e+00	9.999987137224614075e-01
2.930000000000000160e+00	9.999986878607509677e-01
2.939999999999999947e+00	9.999986609433585416e-01
2.950000000000000178e+00	9.999986334276175226e-01
2.959999999999999964e+00	9.999986051274977195e-01
2.970000000000000195e+00	9.999985745525028502e-01
2.979999999999999982e+00	9.999985417661113596e-01
2.990000000000000213e+00	9.999985089902034829e-01
2.993129999999999846e+00	9.999984987100948297e-01
3.000000000000000000e+00	9.999984759152016345e-01
3.009999999999999787e+00	9.999984419702697691e-01
3.020000000000000018e+00	9.999984075017939178e-01
3.029999999999999805e+00	9.999983726980317122e-01
3.040000000000000036e+00	9.999983370943051897e-01
3.049999999999999822e+00	9.999983007207110530e-01
3.060000000000000053e+00	9.999982636872891684e-01
3.069999999999999840e+00	9.999982259573034771e-01
3.080000000000000071e+00	9.999981877457995161e-01
3.089999999999999858e+00	9.999981487085201071e-01
3.100000000000000089e+00	9.999981087710948513e-01
3.109999999999999876e+00	9.999980675900940197e-01
3.120000000000000107e+00	9.999980253834008792e-01
3.129999999999999893e+00	9.999979820501063710e-01
3.140000000000000124e+00	9.999979374827120404e-01
3.149999999999999911e+00	9.999978918567113961e-01
3.180000000000000160e+00	9.999977473706964659e-01
3.189999999999999947e+00	9.999976974189140888e-01
3.200000000000000178e+00	9.999976468548374964e-01
3.222820000000000018e+00	9.999975288137142870e-01
3.400999999999999801e+00	9.999964029197858650e-01
3.586650000000000116e+00	9.999946907656567241e-01
3.600999999999999979e+00	9.999945304176152128e-01
3.670999999999999819e+00	9.999936458765611436e-01
3.681000000000000050e+00	9.999935023344966867e-01
3.690999999999999837e+00	9.999933579935622596e-01
3.701000000000000068e+00	9.999932118427996564e-01
3.710999999999999854e+00	9.999930648618157170e-01
3.721000000000000085e+00	9.999929164140163307e-01
3.730999999999999872e+00	9.999927647332058633e-01
3.741000000000000103e+00	9.999926112207123685e-01
3.750999999999999890e+00	9.999924563995640225e-01
3.761000000000000121e+00	9.999923019282184189e-01
3.781000000000000139e+00	9.999919692316099340e-01
3.790999999999999925e+00	9.999917948739565077e-01
3.801000000000000156e+00	9.999916140855851232e-01
3.810999999999999943e+00	9.999914279224827451e-01
3.821000000000000174e+00	9.999912415723041237e-01
3.830999999999999961e+00	9.999910581422283284e-01
3.841000000000000192e+00	9.999908700482641466e-01
3.850999999999999979e+00	9.999906808102547728e-01
3.880999999999999783e+00	9.999900835454659243e-01
3.940999999999999837e+00	9.999887593644040118e-01
3.950480000000000214e+00	9.999885699544596163e-01
3.971000000000000085e+00	9.999881663398891840e-01
3.980999999999999872e+00	9.999879554672109760e-01
3.991000000000000103e+00	9.999877224304654089e-01
4.001000000000000334e+00	9.999874490665853211e-01
4.011000000000000121e+00	9.999871492384372340e-01
4.020999999999999908e+00	9.999868404518382770e-01
4.030999999999999694e+00	9.999865128276856918e-01
4.041000000000000369e+00	9.999861825905772550e-01
4.060999999999999943e+00	9.999855465105068619e-01
4.121000000000000441e+00	9.999835631425744165e-01
4.131000000000000227e+00	9.999832078985956274e-01
4.160999999999999588e+00	9.999821420451258103e-01
4.171000000000000263e+00	9.999817482821702352e-01
4.181000000000000050e+00	9.999813428221323575e-01
4.190999999999999837e+00	9.999809273132154175e-01
4.200999999999999623e+00	9.999805121425544563e-01
4.221000000000000085e+00	9.999797391121014734e-01
4.230999999999999872e+00	9.999793321262038237e-01
4.240999999999999659e+00	9.999788880051915241e-01
4.251000000000000334e+00	9.999784123243259382e-01
4.261000000000000121e+00	9.999779234292494046e-01
4.270999999999999908e+00	9.999773894184111889e-01
4.280999999999999694e+00	9.999768571771079362e-01
4.291000000000000369e+00	9.999763454962330433e-01
4.301000000000000156e+00	9.999758371895240971e-01
4.314320000000000377e+00	9.999751276271832134e-01
4.331000000000000405e+00	9.999742751382294514e-01
4.341000000000000192e+00	9.999737224435187866e-01
4.400999999999999801e+00	9.999699902930752060e-01
4.406189999999999607e+00	9.999696365510618579e-01
4.410999999999999588e+00	9.999693122993554839e-01
4.421000000000000263e+00	9.999686419898696776e-01
4.431000000000000050e+00	9.999679878905435304e-01
4.450999999999999623e+00	9.999667730913235353e-01
4.461000000000000298e+00	9.999660868771826916e-01
4.471000000000000085e+00	9.999653743553306162e-01
4.480999999999999872e+00	9.999646400242246935e-01
4.490999999999999659e+00	9.999638711273678426e-01
4.498070000000000235e+00	9.999633102982803390e-01
4.570999999999999730e+00	9.999570394492981462e-01
4.589940000000000353e+00	9.999551626362344070e-01
4.631000000000000227e+00	9.999510732636643917e-01
4.681820000000000093e+00	9.999457008629698551e-01
4.740999999999999659e+00	9.999380339186154654e-01
4.751000000000000334e+00	9.999367501337130815e-01
4.761000000000000121e+00	9.999355017454325534e-01
4.770999999999999908e+00	9.999343220050127545e-01
4.773690000000000211e+00	9.999340094462185746e-01
4.780999999999999694e+00	9.999331132137648792e-01
4.791000000000000369e+00	9.999316815203247444e-01
4.801000000000000156e+00	9.999301249428813598e-01
4.810999999999999943e+00	9.999285239262777347e-01
4.820999999999999730e+00	9.999267471549506681e-01
4.831000000000000405e+00	9.999249569921921932e-01
4.841000000000000192e+00	9.999231770048102597e-01
4.850999999999999979e+00	9.999214209869978776e-01
4.871000000000000441e+00	9.999179385583647495e-01
4.881000000000000227e+00	9.999161620114805915e-01
4.882839999999999847e+00	9.999158308707781773e-01
4.891000000000000014e+00	9.999143571263423569e-01
4.900999999999999801e+00	9.999125353403459648e-01
4.910999999999999588e+00	9.999106755334182806e-01
4.921000000000000263e+00	9.999088062198545623e-01
4.931000000000000050e+00	9.999069366030559625e-01
4.940999999999999837e+00	9.999050478314341905e-01
4.950999999999999623e+00	9.999031598161742806e-01
4.961000000000000298e+00	9.999015113339891903e-01
4.971000000000000085e+00	9.998996494049100514e-01
4.980999999999999872e+00	9.998974865059238049e-01
4.990999999999999659e+00	9.998950547178292458e-01
4.991990000000000371e+00	9.998948011169902506e-01
5.001000000000000334e+00	9.998924998151413890e-01
5.011000000000000121e+00	9.998900653061022492e-01
5.020999999999999908e+00	9.998879555132506036e-01
5.030999999999999694e+00	9.998856383148059246e-01
5.041000000000000369e+00	9.998825273206753961e-01
5.051000000000000156e+00	9.998792108807069701e-01
5.060999999999999943e+00	9.998755432005658195e-01
5.070999999999999730e+00	9.998705424276246312e-01
5.081000000000000405e+00	9.998651879939648435e-01
5.091000000000000192e+00	9.998607099862975023e-01
5.100999999999999979e+00	9.998563986570494500e-01
5.101140000000000008e+00	9.998563371958462120e-01
5.110999999999999766e+00	9.998523195772680561e-01
5.121000000000000441e+00	9.998493435958795139e-01
5.131000000000000227e+00	9.998474328025274138e-01
5.141000000000000014e+00	9.998446548663395550e-01
5.150999999999999801e+00	9.998416583115542489e-01
5.160999999999999588e+00	9.998382501033634684e-01
5.171000000000000263e+00	9.998346553232076994e-01
5.181000000000000050e+00	9.998313619022313192e-01
5.190999999999999837e+00	9.998280952026921131e-01
5.200999999999999623e+00	9.998243581430611426e-01
5.210289999999999644e+00	9.998205262622644751e-01
5.211000000000000298e+00	9.998202503106177197e-01
5.221000000000000085e+00	9.998165004377215226e-01
5.230999999999999872e+00	9.998126315649444873e-01
5.240999999999999659e+00	9.998086091391036323e-01
5.251000000000000334e+00	9.998042406772009727e-01
5.261000000000000121e+00	9.997995484423547463e-01
5.270999999999999908e+00	9.997948546127957137e-01
5.280999999999999694e+00	9.997893396199217797e-01
5.291000000000000369e+00	9.997837396332188709e-01
5.301000000000000156e+00	9.997788240310253594e-01
5.310999999999999943e+00	9.997741171927748693e-01
5.319440000000000168e+00	9.997698126583517420e-01
5.320999999999999730e+00	9.997690011199292792e-01
5.331000000000000405e+00	9.997642595596016868e-01
5.341000000000000192e+00	9.997602532398371933e-01
5.350999999999999979e+00	9.997556989987490539e-01
5.360999999999999766e+00	9.997513600188286942e-01
5.381000000000000227e+00	9.997428957436076402e-01
5.391000000000000014e+00	9.997376323687047206e-01
5.400999999999999801e+00	9.997319407072440267e-01
5.410999999999999588e+00	9.997260553785655146e-01
5.421000000000000263e+00	9.997201059271676460e-01
5.428589999999999804e+00	9.997158362447348123e-01
5.431000000000000050e+00	9.997145454936026132e-01
5.440999999999999837e+00	9.997097577717142247e-01
5.450999999999999623e+00	9.997054632853826783e-01
5.461000000000000298e+00	9.996997859531373543e-01
5.471000000000000085e+00	9.996924182435005246e-01
5.480999999999999872e+00	9.996832619609771209e-01
5.490999999999999659e+00	9.996729687346790350e-01
5.501000000000000334e+00	9.996625479020498917e-01
5.511000000000000121e+00	9.996531032706411635e-01
5.520999999999999908e+00	9.996449334196430003e-01
5.530999999999999694e+00	9.996378162742197704e-01
5.537740000000000329e+00	9.996333345493499944e-01
5.551000000000000156e+00	9.996242140106239571e-01
5.560999999999999943e+00	9.996165626089487111e-01
5.631000000000000227e+00	9.995588496351198726e-01
5.646889999999999965e+00	9.995453394133668734e-01
5.681000000000000050e+00	9.995123635592548794e-01
5.690999999999999837e+00	9.995025567043667181e-01
5.700999999999999623e+00	9.994929053073707825e-01
5.711000000000000298e+00	9.994829190255426488e-01
5.721000000000000085e+00	9.994728528469073447e-01
5.730999999999999872e+00	9.994628754391180481e-01
5.740999999999999659e+00	9.994540563223035523e-01
5.751000000000000334e+00	9.994433374209620302e-01
5.756039999999999601e+00	9.994374039693891820e-01
5.761000000000000121e+00	9.994314176956388129e-01
5.770999999999999908e+00	9.994187166089468777e-01
5.780999999999999694e+00	9.994041583731619882e-01
5.801000000000000156e+00	9.993726403788781854e-01
5.810999999999999943e+00	9.993589797768001048e-01
5.850999999999999979e+00	9.993000812375533171e-01
5.865190000000000126e+00	9.992777095377658458e-01
5.891000000000000014e+00	9.992390147366396747e-01
5.895809999999999995e+00	9.992320715869891234e-01
5.926440000000000374e+00	9.991832156076703164e-01
5.940999999999999837e+00	9.991570236061553256e-01
5.950999999999999623e+00	9.991385385042793610e-01
5.957060000000000244e+00	9.991275069711462731e-01
5.961000000000000298e+00	9.991205019823230504e-01
5.971000000000000085e+00	9.991031197651274454e-01
5.987689999999999735e+00	9.990767895815002575e-01
6.001000000000000334e+00	9.990540923325197387e-01
6.011000000000000121e+00	9.990409702567301098e-01
6.018309999999999604e+00	9.990376575647891277e-01
6.020999999999999908e+00	9.990358530078377042e-01
6.030999999999999694e+00	9.990151987511313170e-01
6.041000000000000369e+00	9.989783594737319250e-01
6.048939999999999984e+00	9.989472957487640636e-01
6.051000000000000156e+00	9.989390360620432618e-01
6.060999999999999943e+00	9.988946489109201687e-01
6.070999999999999730e+00	9.988437942051034968e-01
6.079559999999999853e+00	9.988093064749398176e-01
6.081000000000000405e+00	9.988056786689953892e-01
6.091000000000000192e+00	9.987890654256363909e-01
6.100999999999999979e+00	9.987735665455791390e-01
6.110190000000000232e+00	9.987593595807063851e-01
6.110999999999999766e+00	9.987583051247358457e-01
6.121000000000000441e+00	9.987469805704478620e-01
6.131000000000000227e+00	9.987254607090929603e-01
6.140810000000000102e+00	9.986968482139896297e-01
6.141000000000000014e+00	9.986962696220534896e-01
6.150999999999999801e+00	9.986631166199586573e-01
6.160999999999999588e+00	9.986250096602503623e-01
6.171000000000000263e+00	9.985822720849591994e-01
6.171439999999999593e+00	9.985803985781129821e-01
6.181000000000000050e+00	9.985437554052644105e-01
6.190999999999999837e+00	9.985148394821597995e-01
6.200999999999999623e+00	9.984833359399755137e-01
6.202060000000000350e+00	9.984799392959212705e-01
6.211000000000000298e+00	9.984513657054558955e-01
6.221000000000000085e+00	9.984191326415710055e-01
6.232689999999999841e+00	9.983807055478951531e-01
6.263309999999999711e+00	9.982676276025336248e-01
6.274000000000000021e+00	9.982263961050212853e-01
6.293940000000000090e+00	9.981472225127882014e-01
6.324559999999999960e+00	9.980204210098793105e-01
6.341440000000000410e+00	9.979480670297270484e-01
6.408890000000000420e+00	9.976418974364363867e-01
6.431000000000000050e+00	9.975362024830894958e-01
6.433709999999999596e+00	9.975228913626977834e-01
6.471000000000000085e+00	9.973203658315600295e-01
6.476329999999999920e+00	9.972899717509029482e-01
6.501000000000000334e+00	9.971498506667632045e-01
6.511000000000000121e+00	9.970921966880471610e-01
6.542860000000000120e+00	9.968936705382770436e-01
6.543779999999999930e+00	9.968878977367117145e-01
6.581000000000000405e+00	9.966558645464664856e-01
6.611220000000000319e+00	9.964585995727992529e-01
6.650999999999999801e+00	9.961450872350167129e-01
6.652009999999999756e+00	9.961365321934123607e-01
6.671000000000000263e+00	9.959782833289461124e-01
6.678670000000000329e+00	9.959159962174993774e-01
6.746109999999999829e+00	9.953226580792017275e-01
6.751000000000000334e+00	9.952719478893518046e-01
6.761000000000000121e+00	9.951709490785191070e-01
6.761160000000000281e+00	9.951693304278754759e-01
6.770999999999999908e+00	9.950734977178472551e-01
6.780999999999999694e+00	9.949759659914247933e-01
6.791000000000000369e+00	9.948738230850766584e-01
6.801000000000000156e+00	9.947633357308290902e-01
6.813550000000000217e+00	9.946268815782760564e-01
6.820999999999999730e+00	9.945393740823147422e-01
6.831000000000000405e+00	9.944220926132615324e-01
6.870309999999999917e+00	9.940074800409971489e-01
6.881000000000000227e+00	9.938906892434090645e-01
6.881000000000000227e+00	9.938906870010880690e-01
6.891000000000000014e+00	9.937795530389438303e-01
6.900999999999999801e+00	9.936671496323552510e-01
6.910999999999999588e+00	9.935559941128486727e-01
6.921000000000000263e+00	9.934436142878985132e-01
6.931000000000000050e+00	9.933313892946190604e-01
6.940999999999999837e+00	9.932169006884721263e-01
6.950999999999999623e+00	9.930961476037354352e-01
