#T_e[K]	nu_ee_Fourment[1/s]	nu_ee_Kirkwood[1/s]	nu_ei[1/s]	nu_c[1/s]	nu_tot_Fourment[1/s]	nu_tot_Kirkwood[1/s]
1.013021302130213e+03	1.908756476503548e+12	4.939411740996485e+12	4.830917874396136e+14	1.733642379558097e+16	4.850005439161171e+14	4.880311991806101e+14
1.013991399139914e+03	1.914792147020735e+12	4.948876503258393e+12	4.830917874396136e+14	1.733647500342038e+16	4.850065795866343e+14	4.880406639428719e+14
1.014961496149615e+03	1.920832876342974e+12	4.958350324898725e+12	4.830917874396136e+14	1.733652621110852e+16	4.850126203159566e+14	4.880501377645123e+14
1.015931593159316e+03	1.926878652572098e+12	4.967833205917485e+12	4.830917874396136e+14	1.733657741864541e+16	4.850186660921857e+14	4.880596206455311e+14
1.016901690169017e+03	1.932929463509426e+12	4.977325146314671e+12	4.830917874396136e+14	1.733662862603105e+16	4.850247169031230e+14	4.880691125859282e+14
1.017871787178718e+03	1.938985297493399e+12	4.986826146090282e+12	4.830917874396136e+14	1.733667983326544e+16	4.850307727371069e+14	4.880786135857039e+14
1.018841884188419e+03	1.945046142888044e+12	4.996336205244321e+12	4.830917874396136e+14	1.733673104034858e+16	4.850368335825016e+14	4.880881236448579e+14
1.019811981198120e+03	1.951111987398804e+12	5.005855323776786e+12	4.830917874396136e+14	1.733678224728046e+16	4.850428994270124e+14	4.880976427633904e+14
1.020782078207821e+03	1.957182819741408e+12	5.015383501687678e+12	4.830917874396136e+14	1.733683345406111e+16	4.850489702593549e+14	4.881071709413012e+14
1.021752175217522e+03	1.963258627992182e+12	5.024920738976994e+12	4.830917874396136e+14	1.733688466069050e+16	4.850550460676058e+14	4.881167081785906e+14
1.022722272227223e+03	1.969339400585535e+12	5.034467035644737e+12	4.830917874396136e+14	1.733693586716865e+16	4.850611268401991e+14	4.881262544752583e+14
1.023692369236924e+03	1.975425125828005e+12	5.044022391690906e+12	4.830917874396136e+14	1.733698707349556e+16	4.850672125654416e+14	4.881358098313045e+14
1.024662466246625e+03	1.981515792185995e+12	5.053586807115503e+12	4.830917874396136e+14	1.733703827967123e+16	4.850733032317995e+14	4.881453742467291e+14
1.025632563256326e+03	1.987611388189860e+12	5.063160281918525e+12	4.830917874396136e+14	1.733708948569565e+16	4.850793988278034e+14	4.881549477215321e+14
1.026602660266027e+03	1.993711902197327e+12	5.072742816099974e+12	4.830917874396136e+14	1.733714069156884e+16	4.850854993418109e+14	4.881645302557136e+14
1.027572757275728e+03	1.999817322841078e+12	5.082334409659847e+12	4.830917874396136e+14	1.733719189729078e+16	4.850916047624546e+14	4.881741218492734e+14
1.028542854285429e+03	2.005927638881692e+12	5.091935062598147e+12	4.830917874396136e+14	1.733724310286149e+16	4.850977150784952e+14	4.881837225022117e+14
1.029512951295129e+03	2.012042838811205e+12	5.101544774914874e+12	4.830917874396136e+14	1.733729430828097e+16	4.851038302784248e+14	4.881933322145284e+14
1.030483048304830e+03	2.018162911236759e+12	5.111163546610026e+12	4.830917874396136e+14	1.733734551354921e+16	4.851099503508503e+14	4.882029509862236e+14
1.031453145314531e+03	2.024287844976511e+12	5.120791377683607e+12	4.830917874396136e+14	1.733739671866622e+16	4.851160752845901e+14	4.882125788172972e+14
1.032423242324232e+03	2.030417628759115e+12	5.130428268135614e+12	4.830917874396136e+14	1.733744792363200e+16	4.851222050683727e+14	4.882222157077492e+14
1.033393339333933e+03	2.036552251453905e+12	5.140074217966046e+12	4.830917874396136e+14	1.733749912844655e+16	4.851283396910674e+14	4.882318616575796e+14
1.034363436343634e+03	2.042691701891860e+12	5.149729227174905e+12	4.830917874396136e+14	1.733755033310987e+16	4.851344791415054e+14	4.882415166667884e+14
1.035333533353335e+03	2.048835968910367e+12	5.159393295762189e+12	4.830917874396136e+14	1.733760153762196e+16	4.851406234085239e+14	4.882511807353758e+14
1.036303630363036e+03	2.054985041621768e+12	5.169066423727899e+12	4.830917874396136e+14	1.733765274198282e+16	4.851467724812354e+14	4.882608538633414e+14
1.037273727372737e+03	2.061138908767560e+12	5.178748611072036e+12	4.830917874396136e+14	1.733770394619247e+16	4.851529263483812e+14	4.882705360506856e+14
1.038243824382438e+03	2.067297559562413e+12	5.188439857794598e+12	4.830917874396136e+14	1.733775515025088e+16	4.851590849991760e+14	4.882802272974082e+14
1.039213921392139e+03	2.073460982952459e+12	5.198140163895588e+12	4.830917874396136e+14	1.733780635415808e+16	4.851652484225660e+14	4.882899276035091e+14
1.040184018401840e+03	2.079629168126812e+12	5.207849529375004e+12	4.830917874396136e+14	1.733785755791406e+16	4.851714166077404e+14	4.882996369689886e+14
1.041154115411541e+03	2.085802104140324e+12	5.217567954232847e+12	4.830917874396136e+14	1.733790876151881e+16	4.851775895437539e+14	4.883093553938464e+14
1.042124212421242e+03	2.091979780220499e+12	5.227295438469115e+12	4.830917874396136e+14	1.733795996497235e+16	4.851837672198341e+14	4.883190828780827e+14
1.043094309430943e+03	2.098162185703549e+12	5.237031982083811e+12	4.830917874396136e+14	1.733801116827468e+16	4.851899496253171e+14	4.883288194216974e+14
1.044064406440644e+03	2.104349309816999e+12	5.246777585076932e+12	4.830917874396136e+14	1.733806237142578e+16	4.851961367494306e+14	4.883385650246905e+14
1.045034503450345e+03	2.110541141718050e+12	5.256532247448477e+12	4.830917874396136e+14	1.733811357442568e+16	4.852023285813316e+14	4.883483196870621e+14
1.046004600460046e+03	2.116737670992315e+12	5.266295969198451e+12	4.830917874396136e+14	1.733816477727436e+16	4.852085251106059e+14	4.883580834088120e+14
1.046974697469747e+03	2.122938886944082e+12	5.276068750326848e+12	4.830917874396136e+14	1.733821597997183e+16	4.852147263265577e+14	4.883678561899404e+14
1.047944794479448e+03	2.129144779005529e+12	5.285850590833675e+12	4.830917874396136e+14	1.733826718251809e+16	4.852209322186191e+14	4.883776380304472e+14
1.048914891489149e+03	2.135355336615240e+12	5.295641490718927e+12	4.830917874396136e+14	1.733831838491314e+16	4.852271427762288e+14	4.883874289303325e+14
1.049884988498850e+03	2.141570549403630e+12	5.305441449982605e+12	4.830917874396136e+14	1.733836958715698e+16	4.852333579890172e+14	4.883972288895962e+14
1.050855085508551e+03	2.147790406822093e+12	5.315250468624711e+12	4.830917874396136e+14	1.733842078924962e+16	4.852395778464357e+14	4.884070379082382e+14
1.051825182518252e+03	2.154014898667310e+12	5.325068546645241e+12	4.830917874396136e+14	1.733847199119106e+16	4.852458023382809e+14	4.884168559862588e+14
1.052795279527953e+03	2.160244014307576e+12	5.334895684044199e+12	4.830917874396136e+14	1.733852319298129e+16	4.852520314539211e+14	4.884266831236578e+14
1.053765376537654e+03	2.166477743750596e+12	5.344731880821580e+12	4.830917874396136e+14	1.733857439462032e+16	4.852582651833642e+14	4.884365193204351e+14
1.054735473547355e+03	2.172716076441414e+12	5.354577136977391e+12	4.830917874396136e+14	1.733862559610815e+16	4.852645035160550e+14	4.884463645765909e+14
1.055705570557056e+03	2.178959002253483e+12	5.364431452511624e+12	4.830917874396136e+14	1.733867679744477e+16	4.852707464418671e+14	4.884562188921252e+14
1.056675667566757e+03	2.185206511188148e+12	5.374294827424287e+12	4.830917874396136e+14	1.733872799863021e+16	4.852769939508017e+14	4.884660822670379e+14
1.057645764576458e+03	2.191458592927064e+12	5.384167261715375e+12	4.830917874396136e+14	1.733877919966444e+16	4.852832460325406e+14	4.884759547013289e+14
1.058615861586159e+03	2.197715237362896e+12	5.394048755384891e+12	4.830917874396136e+14	1.733883040054748e+16	4.852895026769765e+14	4.884858361949984e+14
1.059585958595860e+03	2.203976434375538e+12	5.403939308432832e+12	4.830917874396136e+14	1.733888160127933e+16	4.852957638739891e+14	4.884957267480464e+14
1.060556055605561e+03	2.210242174107042e+12	5.413838920859199e+12	4.830917874396136e+14	1.733893280185998e+16	4.853020296137206e+14	4.885056263604728e+14
1.061526152615262e+03	2.216512446526838e+12	5.423747592663993e+12	4.830917874396136e+14	1.733898400228945e+16	4.853082998861404e+14	4.885155350322776e+14
1.062496249624963e+03	2.222787241738637e+12	5.433665323847210e+12	4.830917874396136e+14	1.733903520256772e+16	4.853145746813522e+14	4.885254527634608e+14
1.063466346634664e+03	2.229066549500885e+12	5.443592114408856e+12	4.830917874396136e+14	1.733908640269481e+16	4.853208539891144e+14	4.885353795540224e+14
1.064436443644364e+03	2.235350360486383e+12	5.453527964348926e+12	4.830917874396136e+14	1.733913760267070e+16	4.853271378001000e+14	4.885453154039625e+14
1.065406540654065e+03	2.241638664491962e+12	5.463472873667426e+12	4.830917874396136e+14	1.733918880249542e+16	4.853334261041056e+14	4.885552603132810e+14
1.066376637663766e+03	2.247931451953865e+12	5.473426842364351e+12	4.830917874396136e+14	1.733924000216894e+16	4.853397188915674e+14	4.885652142819779e+14
1.067346734673467e+03	2.254228713084553e+12	5.483389870439701e+12	4.830917874396136e+14	1.733929120169129e+16	4.853460161526981e+14	4.885751773100532e+14
1.068316831683168e+03	2.260530438115681e+12	5.493361957893479e+12	4.830917874396136e+14	1.733934240106245e+16	4.853523178777292e+14	4.885851493975071e+14
1.069286928692869e+03	2.266836617605010e+12	5.503343104725682e+12	4.830917874396136e+14	1.733939360028243e+16	4.853586240572186e+14	4.885951305443392e+14
1.070257025702570e+03	2.273147241617969e+12	5.513333310936312e+12	4.830917874396136e+14	1.733944479935124e+16	4.853649346812316e+14	4.886051207505499e+14
1.071227122712271e+03	2.279462300763490e+12	5.523332576525366e+12	4.830917874396136e+14	1.733949599826887e+16	4.853712497403771e+14	4.886151200161389e+14
1.072197219721972e+03	2.285781785541818e+12	5.533340901492849e+12	4.830917874396136e+14	1.733954719703532e+16	4.853775692251554e+14	4.886251283411064e+14
1.073167316731673e+03	2.292105686248597e+12	5.543358285838755e+12	4.830917874396136e+14	1.733959839565059e+16	4.853838931258621e+14	4.886351457254523e+14
1.074137413741374e+03	2.298433993818883e+12	5.553384729563090e+12	4.830917874396136e+14	1.733964959411469e+16	4.853902214334324e+14	4.886451721691766e+14
1.075107510751075e+03	2.304766698516372e+12	5.563420232665851e+12	4.830917874396136e+14	1.733970079242762e+16	4.853965541381299e+14	4.886552076722794e+14
1.076077607760776e+03	2.311103791084320e+12	5.573464795147038e+12	4.830917874396136e+14	1.733975199058938e+16	4.854028912306979e+14	4.886652522347606e+14
1.077047704770477e+03	2.317445262208446e+12	5.583518417006651e+12	4.830917874396136e+14	1.733980318859997e+16	4.854092327018220e+14	4.886753058566202e+14
1.078017801780178e+03	2.323791102542509e+12	5.593581098244692e+12	4.830917874396136e+14	1.733985438645939e+16	4.854155785421561e+14	4.886853685378582e+14
1.078987898789879e+03	2.330141302817007e+12	5.603652838861155e+12	4.830917874396136e+14	1.733990558416764e+16	4.854219287424306e+14	4.886954402784747e+14
1.079957995799580e+03	2.336495853915902e+12	5.613733638856048e+12	4.830917874396136e+14	1.733995678172473e+16	4.854282832935295e+14	4.887055210784696e+14
1.080928092809281e+03	2.342854746672015e+12	5.623823498229366e+12	4.830917874396136e+14	1.734000797913065e+16	4.854346421862856e+14	4.887156109378429e+14
1.081898189818982e+03	2.349217971803083e+12	5.633922416981109e+12	4.830917874396136e+14	1.734005917638541e+16	4.854410054114166e+14	4.887257098565947e+14
1.082868286828683e+03	2.355585520365738e+12	5.644030395111279e+12	4.830917874396136e+14	1.734011037348901e+16	4.854473729599793e+14	4.887358178347248e+14
1.083838383838384e+03	2.361957383346283e+12	5.654147432619877e+12	4.830917874396136e+14	1.734016157044145e+16	4.854537448229599e+14	4.887459348722334e+14
1.084808480848085e+03	2.368333551456093e+12	5.664273529506901e+12	4.830917874396136e+14	1.734021276724273e+16	4.854601209910697e+14	4.887560609691204e+14
1.085778577857786e+03	2.374714016020373e+12	5.674408685772351e+12	4.830917874396136e+14	1.734026396389285e+16	4.854665014556339e+14	4.887661961253859e+14
1.086748674867487e+03	2.381098767955123e+12	5.684552901416228e+12	4.830917874396136e+14	1.734031516039181e+16	4.854728862075687e+14	4.887763403410298e+14
1.087718771877188e+03	2.387487798438505e+12	5.694706176438526e+12	4.830917874396136e+14	1.734036635673962e+16	4.854792752380521e+14	4.887864936160521e+14
1.088688868886889e+03	2.393881098597541e+12	5.704868510839256e+12	4.830917874396136e+14	1.734041755293628e+16	4.854856685382111e+14	4.887966559504528e+14
1.089658965896590e+03	2.400278659546472e+12	5.715039904618410e+12	4.830917874396136e+14	1.734046874898179e+16	4.854920660991601e+14	4.888068273442320e+14
1.090629062906291e+03	2.406680472591369e+12	5.725220357775989e+12	4.830917874396136e+14	1.734051994487614e+16	4.854984679122049e+14	4.888170077973896e+14
1.091599159915992e+03	2.413086529019128e+12	5.735409870311997e+12	4.830917874396136e+14	1.734057114061935e+16	4.855048739686327e+14	4.888271973099256e+14
1.092569256925693e+03	2.419496819982386e+12	5.745608442226430e+12	4.830917874396136e+14	1.734062233621140e+16	4.855112842595959e+14	4.888373958818400e+14
1.093539353935394e+03	2.425911337074967e+12	5.755816073519290e+12	4.830917874396136e+14	1.734067353165231e+16	4.855176987766885e+14	4.888476035131329e+14
1.094509450945095e+03	2.432330071353615e+12	5.766032764190575e+12	4.830917874396136e+14	1.734072472694207e+16	4.855241175109672e+14	4.888578202038041e+14
1.095479547954796e+03	2.438753014527267e+12	5.776258514240288e+12	4.830917874396136e+14	1.734077592208069e+16	4.855305404541408e+14	4.888680459538539e+14
1.096449644964496e+03	2.445180157870079e+12	5.786493323668424e+12	4.830917874396136e+14	1.734082711706817e+16	4.855369675974836e+14	4.888782807632820e+14
1.097419741974197e+03	2.451611492995095e+12	5.796737192474989e+12	4.830917874396136e+14	1.734087831190451e+16	4.855433989326086e+14	4.888885246320886e+14
1.098389838983898e+03	2.458047011285189e+12	5.806990120659978e+12	4.830917874396136e+14	1.734092950658970e+16	4.855498344508988e+14	4.888987775602736e+14
1.099359935993599e+03	2.464486704487695e+12	5.817252108223395e+12	4.830917874396136e+14	1.734098070112376e+16	4.855562741441012e+14	4.889090395478369e+14
1.100330033003300e+03	2.470930564145354e+12	5.827523155165238e+12	4.830917874396136e+14	1.734103189550668e+16	4.855627180037589e+14	4.889193105947788e+14
1.101300130013001e+03	2.477378581967153e+12	5.837803261485508e+12	4.830917874396136e+14	1.734108308973846e+16	4.855691660215808e+14	4.889295907010991e+14
1.102270227022702e+03	2.483830749470277e+12	5.848092427184204e+12	4.830917874396136e+14	1.734113428381911e+16	4.855756181890838e+14	4.889398798667978e+14
1.103240324032403e+03	2.490287058574732e+12	5.858390652261327e+12	4.830917874396136e+14	1.734118547774862e+16	4.855820744981882e+14	4.889501780918749e+14
1.104210421042104e+03	2.496747500963960e+12	5.868697936716875e+12	4.830917874396136e+14	1.734123667152700e+16	4.855885349405775e+14	4.889604853763304e+14
1.105180518051805e+03	2.503212068353381e+12	5.879014280550848e+12	4.830917874396136e+14	1.734128786515425e+16	4.855949995079669e+14	4.889708017201644e+14
1.106150615061506e+03	2.509680752867636e+12	5.889339683763248e+12	4.830917874396136e+14	1.734133905863038e+16	4.856014681924812e+14	4.889811271233768e+14
1.107120712071207e+03	2.516153546164617e+12	5.899674146354073e+12	4.830917874396136e+14	1.734139025195537e+16	4.856079409857782e+14	4.889914615859676e+14
1.108090809080908e+03	2.522630440094043e+12	5.910017668323326e+12	4.830917874396136e+14	1.734144144512924e+16	4.856144178797076e+14	4.890018051079369e+14
1.109060906090609e+03	2.529111426723036e+12	5.920370249671007e+12	4.830917874396136e+14	1.734149263815198e+16	4.856208988663366e+14	4.890121576892846e+14
1.110031003100310e+03	2.535596498189057e+12	5.930731890397112e+12	4.830917874396136e+14	1.734154383102360e+16	4.856273839378026e+14	4.890225193300107e+14
1.111001100110011e+03	2.542085646252339e+12	5.941102590501645e+12	4.830917874396136e+14	1.734159502374409e+16	4.856338730858659e+14	4.890328900301152e+14
1.111971197119712e+03	2.548578863248572e+12	5.951482349984604e+12	4.830917874396136e+14	1.734164621631346e+16	4.856403663028622e+14	4.890432697895982e+14
1.112941294129413e+03	2.555076141001944e+12	5.961871168845987e+12	4.830917874396136e+14	1.734169740873172e+16	4.856468635806155e+14	4.890536586084596e+14
1.113911391139114e+03	2.561577472033586e+12	5.972269047085797e+12	4.830917874396136e+14	1.734174860099885e+16	4.856533649116472e+14	4.890640564866994e+14
1.114881488148815e+03	2.568082848135733e+12	5.982675984704033e+12	4.830917874396136e+14	1.734179979311487e+16	4.856598702877492e+14	4.890744634243176e+14
1.115851585158516e+03	2.574592261810353e+12	5.993091981700695e+12	4.830917874396136e+14	1.734185098507977e+16	4.856663797014239e+14	4.890848794213142e+14
1.116821682168217e+03	2.581105705214149e+12	6.003517038075784e+12	4.830917874396136e+14	1.734190217689355e+16	4.856728931448277e+14	4.890953044776894e+14
1.117791779177918e+03	2.587623170606138e+12	6.013951153829301e+12	4.830917874396136e+14	1.734195336855623e+16	4.856794106102197e+14	4.891057385934429e+14
1.118761876187619e+03	2.594144650469129e+12	6.024394328961243e+12	4.830917874396136e+14	1.734200456006779e+16	4.856859320900827e+14	4.891161817685748e+14
1.119731973197320e+03	2.600670137011004e+12	6.034846563471611e+12	4.830917874396136e+14	1.734205575142824e+16	4.856924575766246e+14	4.891266340030852e+14
1.120702070207021e+03	2.607199622701802e+12	6.045307857360406e+12	4.830917874396136e+14	1.734210694263758e+16	4.856989870623154e+14	4.891370952969740e+14
1.121672167216722e+03	2.613733100056327e+12	6.055778210627626e+12	4.830917874396136e+14	1.734215813369581e+16	4.857055205396699e+14	4.891475656502412e+14
1.122642264226423e+03	2.620270561531846e+12	6.066257623273271e+12	4.830917874396136e+14	1.734220932460293e+16	4.857120580011454e+14	4.891580450628868e+14
1.123612361236124e+03	2.626811999476941e+12	6.076746095297346e+12	4.830917874396136e+14	1.734226051535895e+16	4.857185994390906e+14	4.891685335349109e+14
1.124582458245824e+03	2.633357406732527e+12	6.087243626699843e+12	4.830917874396136e+14	1.734231170596387e+16	4.857251448463461e+14	4.891790310663134e+14
1.125552555255525e+03	2.639906775679171e+12	6.097750217480769e+12	4.830917874396136e+14	1.734236289641768e+16	4.857316942152928e+14	4.891895376570943e+14
1.126522652265226e+03	2.646460099055504e+12	6.108265867640120e+12	4.830917874396136e+14	1.734241408672040e+16	4.857382475386691e+14	4.892000533072537e+14
1.127492749274928e+03	2.653017369485076e+12	6.118790577177899e+12	4.830917874396136e+14	1.734246527687201e+16	4.857448048090987e+14	4.892105780167914e+14
1.128462846284629e+03	2.659578579821622e+12	6.129324346094104e+12	4.830917874396136e+14	1.734251646687252e+16	4.857513660194352e+14	4.892211117857077e+14
1.129432943294330e+03	2.666143722535255e+12	6.139867174388734e+12	4.830917874396136e+14	1.734256765672194e+16	4.857579311621488e+14	4.892316546140023e+14
1.130403040304031e+03	2.672712790645969e+12	6.150419062061792e+12	4.830917874396136e+14	1.734261884642026e+16	4.857645002302595e+14	4.892422065016754e+14
1.131373137313731e+03	2.679285776937192e+12	6.160980009113272e+12	4.830917874396136e+14	1.734267003596748e+16	4.857710732165508e+14	4.892527674487268e+14
1.132343234323432e+03	2.685862674153997e+12	6.171550015543183e+12	4.830917874396136e+14	1.734272122536361e+16	4.857776501137675e+14	4.892633374551568e+14
1.133313331333133e+03	2.692443475252460e+12	6.182129081351516e+12	4.830917874396136e+14	1.734277241460865e+16	4.857842309148660e+14	4.892739165209651e+14
1.134283428342834e+03	2.699028173214245e+12	6.192717206538278e+12	4.830917874396136e+14	1.734282360370260e+16	4.857908156128278e+14	4.892845046461518e+14
1.135253525352535e+03	2.705616760873959e+12	6.203314391103466e+12	4.830917874396136e+14	1.734287479264546e+16	4.857974042004876e+14	4.892951018307170e+14
1.136223622362236e+03	2.712209231328372e+12	6.213920635047081e+12	4.830917874396136e+14	1.734292598143723e+16	4.858039966709419e+14	4.893057080746606e+14
1.137193719371937e+03	2.718805577770161e+12	6.224535938369122e+12	4.830917874396136e+14	1.734297717007792e+16	4.858105930173838e+14	4.893163233779827e+14
1.138163816381638e+03	2.725405792874117e+12	6.235160301069589e+12	4.830917874396136e+14	1.734302835856752e+16	4.858171932324877e+14	4.893269477406831e+14
1.139133913391339e+03	2.732009870069507e+12	6.245793723148482e+12	4.830917874396136e+14	1.734307954690603e+16	4.858237973096831e+14	4.893375811627621e+14
1.140104010401040e+03	2.738617802293281e+12	6.256436204605800e+12	4.830917874396136e+14	1.734313073509347e+16	4.858304052419068e+14	4.893482236442194e+14
1.141074107410741e+03	2.745229583057844e+12	6.267087745441546e+12	4.830917874396136e+14	1.734318192312982e+16	4.858370170226714e+14	4.893588751850551e+14
1.142044204420442e+03	2.751845205364100e+12	6.277748345655715e+12	4.830917874396136e+14	1.734323311101509e+16	4.858436326449777e+14	4.893695357852692e+14
1.143014301430143e+03	2.758464662417561e+12	6.288418005248313e+12	4.830917874396136e+14	1.734328429874929e+16	4.858502521020311e+14	4.893802054448619e+14
1.143984398439844e+03	2.765087947500477e+12	6.299096724219339e+12	4.830917874396136e+14	1.734333548633240e+16	4.858568753871141e+14	4.893908841638329e+14
1.144954495449545e+03	2.771715053971828e+12	6.309784502568789e+12	4.830917874396136e+14	1.734338667376444e+16	4.858635024935854e+14	4.894015719421824e+14
1.145924592459246e+03	2.778345975331268e+12	6.320481340296667e+12	4.830917874396136e+14	1.734343786104541e+16	4.858701334149448e+14	4.894122687799102e+14
1.146894689468947e+03	2.784980704803520e+12	6.331187237402969e+12	4.830917874396136e+14	1.734348904817530e+16	4.858767681444171e+14	4.894229746770165e+14
1.147864786478648e+03	2.791619235984160e+12	6.341902193887699e+12	4.830917874396136e+14	1.734354023515412e+16	4.858834066755977e+14	4.894336896335012e+14
1.148834883488349e+03	2.798261562232198e+12	6.352626209750853e+12	4.830917874396136e+14	1.734359142198187e+16	4.858900490018458e+14	4.894444136493644e+14
1.149804980498050e+03	2.804907676951408e+12	6.363359284992435e+12	4.830917874396136e+14	1.734364260865855e+16	4.858966951165649e+14	4.894551467246060e+14
1.150775077507751e+03	2.811557573807718e+12	6.374101419612441e+12	4.830917874396136e+14	1.734369379518416e+16	4.859033450134212e+14	4.894658888592260e+14
1.151745174517452e+03	2.818211246499032e+12	6.384852613610875e+12	4.830917874396136e+14	1.734374498155871e+16	4.859099986861126e+14	4.894766400532244e+14
1.152715271527153e+03	2.824868688461114e+12	6.395612866987736e+12	4.830917874396136e+14	1.734379616778219e+16	4.859166561280747e+14	4.894874003066013e+14
1.153685368536854e+03	2.831529893558122e+12	6.406382179743022e+12	4.830917874396136e+14	1.734384735385460e+16	4.859233173331716e+14	4.894981696193566e+14
1.154655465546555e+03	2.838194855014839e+12	6.417160551876736e+12	4.830917874396136e+14	1.734389853977596e+16	4.859299822946284e+14	4.895089479914903e+14
1.155625562556256e+03	2.844863567021521e+12	6.427947983388877e+12	4.830917874396136e+14	1.734394972554625e+16	4.859366510066351e+14	4.895197354230024e+14
1.156595659565957e+03	2.851536023084291e+12	6.438744474279439e+12	4.830917874396136e+14	1.734400091116549e+16	4.859433234626979e+14	4.895305319138930e+14
1.157565756575658e+03	2.858212217041758e+12	6.449550024548432e+12	4.830917874396136e+14	1.734405209663366e+16	4.859499996566553e+14	4.895413374641620e+14
1.158535853585359e+03	2.864892142809266e+12	6.460364634195850e+12	4.830917874396136e+14	1.734410328195078e+16	4.859566795824228e+14	4.895521520738094e+14
1.159505950595059e+03	2.871575794033624e+12	6.471188303221692e+12	4.830917874396136e+14	1.734415446711684e+16	4.859633632336472e+14	4.895629757428352e+14
1.160476047604760e+03	2.878263164815604e+12	6.482021031625962e+12	4.830917874396136e+14	1.734420565213184e+16	4.859700506044292e+14	4.895738084712395e+14
1.161446144614461e+03	2.884954249070572e+12	6.492862819408660e+12	4.830917874396136e+14	1.734425683699580e+16	4.859767416886841e+14	4.895846502590222e+14
1.162416241624162e+03	2.891649040637169e+12	6.503713666569782e+12	4.830917874396136e+14	1.734430802170870e+16	4.859834364802507e+14	4.895955011061834e+14
1.163386338633863e+03	2.898347533565041e+12	6.514573573109332e+12	4.830917874396136e+14	1.734435920627055e+16	4.859901349731786e+14	4.896063610127229e+14
1.164356435643565e+03	2.905049721993351e+12	6.525442539027309e+12	4.830917874396136e+14	1.734441039068135e+16	4.859968371616069e+14	4.896172299786409e+14
1.165326532653265e+03	2.911755599664856e+12	6.536320564323708e+12	4.830917874396136e+14	1.734446157494111e+16	4.860035430392784e+14	4.896281080039372e+14
1.166296629662966e+03	2.918465161108755e+12	6.547207648998536e+12	4.830917874396136e+14	1.734451275904982e+16	4.860102526007223e+14	4.896389950886121e+14
1.167266726672667e+03	2.925178400163724e+12	6.558103793051790e+12	4.830917874396136e+14	1.734456394300748e+16	4.860169658397773e+14	4.896498912326654e+14
1.168236823682368e+03	2.931895311045678e+12	6.569008996483469e+12	4.830917874396136e+14	1.734461512681410e+16	4.860236827506592e+14	4.896607964360970e+14
1.169206920692069e+03	2.938615888200715e+12	6.579923259293575e+12	4.830917874396136e+14	1.734466631046967e+16	4.860304033278143e+14	4.896717106989071e+14
1.170177017701770e+03	2.945340125346049e+12	6.590846581482109e+12	4.830917874396136e+14	1.734471749397421e+16	4.860371275649596e+14	4.896826340210957e+14
1.171147114711471e+03	2.952068017420111e+12	6.601778963049069e+12	4.830917874396136e+14	1.734476867732770e+16	4.860438554570337e+14	4.896935664026626e+14
1.172117211721172e+03	2.958799558159310e+12	6.612720403994454e+12	4.830917874396136e+14	1.734481986053016e+16	4.860505869977729e+14	4.897045078436080e+14
1.173087308730873e+03	2.965534742278306e+12	6.623670904318267e+12	4.830917874396136e+14	1.734487104358158e+16	4.860573221818919e+14	4.897154583439318e+14
1.174057405740574e+03	2.972273563980265e+12	6.634630464020502e+12	4.830917874396136e+14	1.734492222648196e+16	4.860640610035939e+14	4.897264179036341e+14
1.175027502750275e+03	2.979016017564266e+12	6.645599083101167e+12	4.830917874396136e+14	1.734497340923131e+16	4.860708034571778e+14	4.897373865227148e+14
1.175997599759976e+03	2.985762097700232e+12	6.656576761560255e+12	4.830917874396136e+14	1.734502459182962e+16	4.860775495373138e+14	4.897483642011738e+14
1.176967696769677e+03	2.992511798930217e+12	6.667563499397772e+12	4.830917874396136e+14	1.734507577427691e+16	4.860842992385438e+14	4.897593509390113e+14
1.177937793779378e+03	2.999265115444623e+12	6.678559296613716e+12	4.830917874396136e+14	1.734512695657316e+16	4.860910525550581e+14	4.897703467362272e+14
1.178907890789079e+03	3.006022042015690e+12	6.689564153208085e+12	4.830917874396136e+14	1.734517813871839e+16	4.860978094816293e+14	4.897813515928216e+14
1.179877987798780e+03	3.012782573172704e+12	6.700578069180881e+12	4.830917874396136e+14	1.734522932071258e+16	4.861045700127862e+14	4.897923655087944e+14
1.180848084808481e+03	3.019546703425773e+12	6.711601044532103e+12	4.830917874396136e+14	1.734528050255575e+16	4.861113341430394e+14	4.898033884841457e+14
1.181818181818182e+03	3.026314427630274e+12	6.722633079261751e+12	4.830917874396136e+14	1.734533168424790e+16	4.861181018672439e+14	4.898144205188753e+14
1.182788278827883e+03	3.033085740225995e+12	6.733674173369823e+12	4.830917874396136e+14	1.734538286578902e+16	4.861248731798396e+14	4.898254616129834e+14
1.183758375837584e+03	3.039860636189808e+12	6.744724326856323e+12	4.830917874396136e+14	1.734543404717912e+16	4.861316480758034e+14	4.898365117664699e+14
1.184728472847285e+03	3.046639110051023e+12	6.755783539721248e+12	4.830917874396136e+14	1.734548522841819e+16	4.861384265496646e+14	4.898475709793348e+14
1.185698569856986e+03	3.053421156658649e+12	6.766851811964601e+12	4.830917874396136e+14	1.734553640950625e+16	4.861452085962722e+14	4.898586392515782e+14
1.186668666866687e+03	3.060206770938421e+12	6.777929143586381e+12	4.830917874396136e+14	1.734558759044329e+16	4.861519942105520e+14	4.898697165831999e+14
