#T_e[K]	nu_ee_Fourment[1/s]	nu_ee_Kirkwood[1/s]	nu_ei[1/s]	nu_c[1/s]	nu_tot_Fourment[1/s]	nu_tot_Kirkwood[1/s]
1.972447244724473e+03	5.394862349932741e+09	1.872616589821993e+13	4.830917874396136e+14	1.738699466517096e+16	4.830971823019634e+14	5.018179533378335e+14
1.973417341734174e+03	5.430437954902542e+09	1.874459038574540e+13	4.830917874396136e+14	1.738704572407045e+16	4.830972178775685e+14	5.018363778253589e+14
1.974387438743874e+03	5.466214007604056e+09	1.876302393264929e+13	4.830917874396136e+14	1.738709678282001e+16	4.830972536536211e+14	5.018548113722629e+14
1.975357535753575e+03	5.502191742722384e+09	1.878146653893161e+13	4.830917874396136e+14	1.738714784141963e+16	4.830972896313562e+14	5.018732539785452e+14
1.976327632763276e+03	5.538371870360871e+09	1.879991820459235e+13	4.830917874396136e+14	1.738719889986930e+16	4.830973258114839e+14	5.018917056442059e+14
1.977297729772977e+03	5.574755401297747e+09	1.881837892963152e+13	4.830917874396136e+14	1.738724995816905e+16	4.830973621950149e+14	5.019101663692451e+14
1.978267826782678e+03	5.611343250351153e+09	1.883684871404912e+13	4.830917874396136e+14	1.738730101631886e+16	4.830973987828639e+14	5.019286361536627e+14
1.979237923792379e+03	5.648136338736555e+09	1.885532755784514e+13	4.830917874396136e+14	1.738735207431874e+16	4.830974355759522e+14	5.019471149974587e+14
1.980208020802080e+03	5.685135722013508e+09	1.887381546101959e+13	4.830917874396136e+14	1.738740313216868e+16	4.830974725753356e+14	5.019656029006331e+14
1.981178117811781e+03	5.722342155066651e+09	1.889231242357246e+13	4.830917874396136e+14	1.738745418986870e+16	4.830975097817686e+14	5.019840998631860e+14
1.982148214821482e+03	5.759756725442204e+09	1.891081844550376e+13	4.830917874396136e+14	1.738750524741879e+16	4.830975471963390e+14	5.020026058851173e+14
1.983118311831183e+03	5.797380386342261e+09	1.892933352681348e+13	4.830917874396136e+14	1.738755630481895e+16	4.830975848199999e+14	5.020211209664271e+14
1.984088408840884e+03	5.835213950227464e+09	1.894785766750164e+13	4.830917874396136e+14	1.738760736206918e+16	4.830976226535638e+14	5.020396451071152e+14
1.985058505850585e+03	5.873258504643984e+09	1.896639086756822e+13	4.830917874396136e+14	1.738765841916949e+16	4.830976606981182e+14	5.020581783071818e+14
1.986028602860286e+03	5.911515028383222e+09	1.898493312701323e+13	4.830917874396136e+14	1.738770947611988e+16	4.830976989546420e+14	5.020767205666268e+14
1.986998699869987e+03	5.949984385084480e+09	1.900348444583666e+13	4.830917874396136e+14	1.738776053292034e+16	4.830977374239986e+14	5.020952718854502e+14
1.987968796879688e+03	5.988667655896544e+09	1.902204482403852e+13	4.830917874396136e+14	1.738781158957088e+16	4.830977761072694e+14	5.021138322636521e+14
1.988938893889389e+03	6.027565659677315e+09	1.904061426161880e+13	4.830917874396136e+14	1.738786264607151e+16	4.830978150052732e+14	5.021324017012324e+14
1.989908990899090e+03	6.066679515959572e+09	1.905919275857751e+13	4.830917874396136e+14	1.738791370242221e+16	4.830978541191295e+14	5.021509801981911e+14
1.990879087908791e+03	6.106010133163920e+09	1.907778031491465e+13	4.830917874396136e+14	1.738796475862300e+16	4.830978934497468e+14	5.021695677545282e+14
1.991849184918492e+03	6.145558438902964e+09	1.909637693063021e+13	4.830917874396136e+14	1.738801581467387e+16	4.830979329980525e+14	5.021881643702438e+14
1.992819281928193e+03	6.185325546312094e+09	1.911498260572420e+13	4.830917874396136e+14	1.738806687057483e+16	4.830979727651599e+14	5.022067700453378e+14
1.993789378937894e+03	6.225312357414529e+09	1.913359734019662e+13	4.830917874396136e+14	1.738811792632587e+16	4.830980127519709e+14	5.022253847798102e+14
1.994759475947595e+03	6.265519838206851e+09	1.915222113404746e+13	4.830917874396136e+14	1.738816898192700e+16	4.830980529594518e+14	5.022440085736610e+14
1.995729572957296e+03	6.305949089029724e+09	1.917085398727673e+13	4.830917874396136e+14	1.738822003737823e+16	4.830980933887026e+14	5.022626414268903e+14
1.996699669966997e+03	6.346601037495667e+09	1.918949589988442e+13	4.830917874396136e+14	1.738827109267954e+16	4.830981340406511e+14	5.022812833394980e+14
1.997669766976698e+03	6.387476630409198e+09	1.920814687187054e+13	4.830917874396136e+14	1.738832214783094e+16	4.830981749162440e+14	5.022999343114841e+14
1.998639863986399e+03	6.428577025686971e+09	1.922680690323509e+13	4.830917874396136e+14	1.738837320283244e+16	4.830982160166392e+14	5.023185943428486e+14
1.999609960996100e+03	6.469903003802680e+09	1.924547599397806e+13	4.830917874396136e+14	1.738842425768404e+16	4.830982573426173e+14	5.023372634335916e+14
2.000580058005801e+03	6.511455805838336e+09	1.926415414409946e+13	4.830917874396136e+14	1.738847531238573e+16	4.830982988954194e+14	5.023559415837130e+14
2.001550155015502e+03	6.553236314625007e+09	1.928284135359929e+13	4.830917874396136e+14	1.738852636693751e+16	4.830983406759282e+14	5.023746287932129e+14
2.002520252025203e+03	6.595245630503233e+09	1.930153762247754e+13	4.830917874396136e+14	1.738857742133940e+16	4.830983826852441e+14	5.023933250620911e+14
2.003490349034904e+03	6.637484661893397e+09	1.932024295073421e+13	4.830917874396136e+14	1.738862847559139e+16	4.830984249242755e+14	5.024120303903478e+14
2.004460446044605e+03	6.679954451559961e+09	1.933895733836932e+13	4.830917874396136e+14	1.738867952969348e+16	4.830984673940651e+14	5.024307447779829e+14
2.005430543054305e+03	6.722656119035425e+09	1.935768078538285e+13	4.830917874396136e+14	1.738873058364567e+16	4.830985100957326e+14	5.024494682249964e+14
2.006400640064006e+03	6.765590694289532e+09	1.937641329177480e+13	4.830917874396136e+14	1.738878163744796e+16	4.830985530303079e+14	5.024682007313884e+14
2.007370737073707e+03	6.808759104934609e+09	1.939515485754519e+13	4.830917874396136e+14	1.738883269110037e+16	4.830985961987185e+14	5.024869422971588e+14
2.008340834083408e+03	6.852162387337708e+09	1.941390548269400e+13	4.830917874396136e+14	1.738888374460287e+16	4.830986396020009e+14	5.025056929223076e+14
2.009310931093109e+03	6.895801725004624e+09	1.943266516722123e+13	4.830917874396136e+14	1.738893479795549e+16	4.830986832413386e+14	5.025244526068348e+14
2.010281028102810e+03	6.939678019958275e+09	1.945143391112689e+13	4.830917874396136e+14	1.738898585115821e+16	4.830987271176336e+14	5.025432213507404e+14
2.011251125112511e+03	6.983792398128380e+09	1.947021171441098e+13	4.830917874396136e+14	1.738903690421105e+16	4.830987712320117e+14	5.025619991540246e+14
2.012221222122212e+03	7.028145838305870e+09	1.948899857707350e+13	4.830917874396136e+14	1.738908795711400e+16	4.830988155854519e+14	5.025807860166871e+14
2.013191319131913e+03	7.072739523996466e+09	1.950779449911444e+13	4.830917874396136e+14	1.738913900986706e+16	4.830988601791376e+14	5.025995819387280e+14
2.014161416141614e+03	7.117574357223005e+09	1.952659948053381e+13	4.830917874396136e+14	1.738919006247024e+16	4.830989050139708e+14	5.026183869201474e+14
2.015131513151315e+03	7.162651553477857e+09	1.954541352133160e+13	4.830917874396136e+14	1.738924111492353e+16	4.830989500911671e+14	5.026372009609452e+14
2.016101610161016e+03	7.207972053167843e+09	1.956423662150782e+13	4.830917874396136e+14	1.738929216722694e+16	4.830989954116668e+14	5.026560240611214e+14
2.017071707170717e+03	7.253537014209254e+09	1.958306878106247e+13	4.830917874396136e+14	1.738934321938047e+16	4.830990409766278e+14	5.026748562206760e+14
2.018041804180418e+03	7.299347453776921e+09	1.960190999999554e+13	4.830917874396136e+14	1.738939427138411e+16	4.830990867870673e+14	5.026936974396091e+14
2.019011901190119e+03	7.345404427429692e+09	1.962076027830704e+13	4.830917874396136e+14	1.738944532323789e+16	4.830991328440409e+14	5.027125477179206e+14
2.019981998199820e+03	7.391709080289113e+09	1.963961961599696e+13	4.830917874396136e+14	1.738949637494178e+16	4.830991791486939e+14	5.027314070556105e+14
2.020952095209521e+03	7.438262397543265e+09	1.965848801306531e+13	4.830917874396136e+14	1.738954742649579e+16	4.830992257020111e+14	5.027502754526789e+14
2.021922192219222e+03	7.485065677849765e+09	1.967736546951209e+13	4.830917874396136e+14	1.738959847789993e+16	4.830992725052914e+14	5.027691529091256e+14
2.022892289228923e+03	7.532119733668530e+09	1.969625198533729e+13	4.830917874396136e+14	1.738964952915420e+16	4.830993195593472e+14	5.027880394249509e+14
2.023862386238624e+03	7.579425767697066e+09	1.971514756054092e+13	4.830917874396136e+14	1.738970058025860e+16	4.830993668653812e+14	5.028069350001545e+14
2.024832483248325e+03	7.626984931454148e+09	1.973405219512298e+13	4.830917874396136e+14	1.738975163121313e+16	4.830994144245450e+14	5.028258396347366e+14
2.025802580258026e+03	7.674798331677169e+09	1.975296588908346e+13	4.830917874396136e+14	1.738980268201778e+16	4.830994622379452e+14	5.028447533286970e+14
2.026772677267727e+03	7.722866953554081e+09	1.977188864242236e+13	4.830917874396136e+14	1.738985373267257e+16	4.830995103065671e+14	5.028636760820359e+14
2.027742774277428e+03	7.771192102139695e+09	1.979082045513970e+13	4.830917874396136e+14	1.738990478317749e+16	4.830995586317158e+14	5.028826078947532e+14
2.028712871287129e+03	7.819774609085820e+09	1.980976132723546e+13	4.830917874396136e+14	1.738995583353254e+16	4.830996072142226e+14	5.029015487668490e+14
2.029682968296830e+03	7.868615945777998e+09	1.982871125870965e+13	4.830917874396136e+14	1.739000688373774e+16	4.830996560555593e+14	5.029204986983232e+14
2.030653065306531e+03	7.917716860702601e+09	1.984767024956226e+13	4.830917874396136e+14	1.739005793379306e+16	4.830997051564742e+14	5.029394576891758e+14
2.031623162316232e+03	7.967078658914351e+09	1.986663829979330e+13	4.830917874396136e+14	1.739010898369853e+16	4.830997545182725e+14	5.029584257394069e+14
2.032593259325933e+03	8.016702562302547e+09	1.988561540940276e+13	4.830917874396136e+14	1.739016003345414e+16	4.830998041421758e+14	5.029774028490163e+14
2.033563356335634e+03	8.066589504876287e+09	1.990460157839065e+13	4.830917874396136e+14	1.739021108305989e+16	4.830998540291184e+14	5.029963890180042e+14
2.034533453345335e+03	8.116740695730153e+09	1.992359680675698e+13	4.830917874396136e+14	1.739026213251578e+16	4.830999041803092e+14	5.030153842463706e+14
2.035503550355035e+03	8.167157318369349e+09	1.994260109450171e+13	4.830917874396136e+14	1.739031318182181e+16	4.830999545969319e+14	5.030343885341152e+14
2.036473647364737e+03	8.217840473133674e+09	1.996161444162489e+13	4.830917874396136e+14	1.739036423097799e+16	4.831000052800867e+14	5.030534018812384e+14
2.037443744374438e+03	8.268791234773550e+09	1.998063684812648e+13	4.830917874396136e+14	1.739041527998431e+16	4.831000562308483e+14	5.030724242877401e+14
2.038413841384139e+03	8.320010889151506e+09	1.999966831400651e+13	4.830917874396136e+14	1.739046632884079e+16	4.831001074505027e+14	5.030914557536201e+14
2.039383938393839e+03	8.371500434249872e+09	2.001870883926495e+13	4.830917874396136e+14	1.739051737754741e+16	4.831001589400478e+14	5.031104962788785e+14
2.040354035403540e+03	8.423261213507158e+09	2.003775842390183e+13	4.830917874396136e+14	1.739056842610418e+16	4.831002107008271e+14	5.031295458635154e+14
2.041324132413241e+03	8.475294333660376e+09	2.005681706791713e+13	4.830917874396136e+14	1.739061947451111e+16	4.831002627339472e+14	5.031486045075307e+14
2.042294229422942e+03	8.527600728718400e+09	2.007588477131086e+13	4.830917874396136e+14	1.739067052276818e+16	4.831003150403423e+14	5.031676722109244e+14
2.043264326432643e+03	8.580181831682391e+09	2.009496153408301e+13	4.830917874396136e+14	1.739072157087542e+16	4.831003676214452e+14	5.031867489736966e+14
2.044234423442344e+03	8.633038685315910e+09	2.011404735623359e+13	4.830917874396136e+14	1.739077261883280e+16	4.831004204782989e+14	5.032058347958471e+14
2.045204520452045e+03	8.686172441137220e+09	2.013314223776260e+13	4.830917874396136e+14	1.739082366664035e+16	4.831004736120547e+14	5.032249296773762e+14
2.046174617461746e+03	8.739584359419294e+09	2.015224617867004e+13	4.830917874396136e+14	1.739087471429805e+16	4.831005270239730e+14	5.032440336182836e+14
2.047144714471447e+03	8.793275598077684e+09	2.017135917895589e+13	4.830917874396136e+14	1.739092576180591e+16	4.831005807152116e+14	5.032631466185694e+14
2.048114811481148e+03	8.847247283041225e+09	2.019048123862018e+13	4.830917874396136e+14	1.739097680916393e+16	4.831006346868966e+14	5.032822686782338e+14
2.049084908490849e+03	8.901500706569496e+09	2.020961235766289e+13	4.830917874396136e+14	1.739102785637212e+16	4.831006889403202e+14	5.033013997972764e+14
2.050055005500550e+03	8.956036994591276e+09	2.022875253608403e+13	4.830917874396136e+14	1.739107890343047e+16	4.831007434766082e+14	5.033205399756976e+14
2.051025102510251e+03	9.010857279432661e+09	2.024790177388359e+13	4.830917874396136e+14	1.739112995033898e+16	4.831007982968930e+14	5.033396892134971e+14
2.051995199519952e+03	9.065962853353142e+09	2.026706007106158e+13	4.830917874396136e+14	1.739118099709766e+16	4.831008534024669e+14	5.033588475106751e+14
2.052965296529653e+03	9.121354912652126e+09	2.028622742761799e+13	4.830917874396136e+14	1.739123204370651e+16	4.831009087945262e+14	5.033780148672316e+14
2.053935393539354e+03	9.177034596052959e+09	2.030540384355284e+13	4.830917874396136e+14	1.739128309016553e+16	4.831009644742096e+14	5.033971912831664e+14
2.054905490549055e+03	9.233003131841679e+09	2.032458931886611e+13	4.830917874396136e+14	1.739133413647471e+16	4.831010204427454e+14	5.034163767584797e+14
2.055875587558756e+03	9.289261863456354e+09	2.034378385355780e+13	4.830917874396136e+14	1.739138518263407e+16	4.831010767014770e+14	5.034355712931714e+14
2.056845684568457e+03	9.345811878441549e+09	2.036298744762793e+13	4.830917874396136e+14	1.739143622864360e+16	4.831011332514920e+14	5.034547748872415e+14
2.057815781578158e+03	9.402654379493866e+09	2.038220010107648e+13	4.830917874396136e+14	1.739148727450331e+16	4.831011900939930e+14	5.034739875406901e+14
2.058785878587859e+03	9.459790652475256e+09	2.040142181390345e+13	4.830917874396136e+14	1.739153832021319e+16	4.831012472302661e+14	5.034932092535170e+14
2.059755975597560e+03	9.517221842506226e+09	2.042065258610885e+13	4.830917874396136e+14	1.739158936577324e+16	4.831013046614561e+14	5.035124400257224e+14
2.060726072607261e+03	9.574949299422035e+09	2.043989241769268e+13	4.830917874396136e+14	1.739164041118348e+16	4.831013623889130e+14	5.035316798573062e+14
2.061696169616962e+03	9.632974161945797e+09	2.045914130865493e+13	4.830917874396136e+14	1.739169145644389e+16	4.831014204137755e+14	5.035509287482685e+14
2.062666266626663e+03	9.691297709542004e+09	2.047839925899561e+13	4.830917874396136e+14	1.739174250155449e+16	4.831014787373231e+14	5.035701866986092e+14
2.063636363636364e+03	9.749921228072451e+09	2.049766626871472e+13	4.830917874396136e+14	1.739179354651526e+16	4.831015373608416e+14	5.035894537083282e+14
2.064606460646065e+03	9.808845901041519e+09	2.051694233781225e+13	4.830917874396136e+14	1.739184459132623e+16	4.831015962855146e+14	5.036087297774258e+14
2.065576557655766e+03	9.868073084681646e+09	2.053622746628820e+13	4.830917874396136e+14	1.739189563598737e+16	4.831016555126982e+14	5.036280149059018e+14
2.066546654665467e+03	9.927603860139757e+09	2.055552165414259e+13	4.830917874396136e+14	1.739194668049870e+16	4.831017150434737e+14	5.036473090937561e+14
2.067516751675168e+03	9.987439615634916e+09	2.057482490137540e+13	4.830917874396136e+14	1.739199772486022e+16	4.831017748792292e+14	5.036666123409889e+14
2.068486848684869e+03	1.004758150268469e+10	2.059413720798664e+13	4.830917874396136e+14	1.739204876907193e+16	4.831018350211162e+14	5.036859246476002e+14
2.069456945694569e+03	1.010803089031606e+10	2.061345857397629e+13	4.830917874396136e+14	1.739209981313382e+16	4.831018954705038e+14	5.037052460135899e+14
2.070427042704270e+03	1.016878897482789e+10	2.063278899934438e+13	4.830917874396136e+14	1.739215085704591e+16	4.831019562285884e+14	5.037245764389579e+14
2.071397139713971e+03	1.022985712524709e+10	2.065212848409090e+13	4.830917874396136e+14	1.739220190080819e+16	4.831020172967388e+14	5.037439159237044e+14
2.072367236723672e+03	1.029123656985914e+10	2.067147702821584e+13	4.830917874396136e+14	1.739225294442067e+16	4.831020786761834e+14	5.037632644678294e+14
2.073337333733373e+03	1.035292862011487e+10	2.069083463171921e+13	4.830917874396136e+14	1.739230398788334e+16	4.831021403682337e+14	5.037826220713328e+14
2.074307430743074e+03	1.041493439554496e+10	2.071020129460100e+13	4.830917874396136e+14	1.739235503119620e+16	4.831022023740091e+14	5.038019887342146e+14
2.075277527752775e+03	1.047725545709630e+10	2.072957701686123e+13	4.830917874396136e+14	1.739240607435927e+16	4.831022646950706e+14	5.038213644564748e+14
2.076247624762476e+03	1.053989286032612e+10	2.074896179849987e+13	4.830917874396136e+14	1.739245711737253e+16	4.831023273324739e+14	5.038407492381134e+14
2.077217721772177e+03	1.060284808941322e+10	2.076835563951695e+13	4.830917874396136e+14	1.739250816023600e+16	4.831023902877029e+14	5.038601430791305e+14
2.078187818781878e+03	1.066612224469613e+10	2.078775853991245e+13	4.830917874396136e+14	1.739255920294966e+16	4.831024535618582e+14	5.038795459795260e+14
2.079157915791579e+03	1.072971679755886e+10	2.080717049968638e+13	4.830917874396136e+14	1.739261024551353e+16	4.831025171564111e+14	5.038989579392999e+14
2.080128012801280e+03	1.079363296349197e+10	2.082659151883873e+13	4.830917874396136e+14	1.739266128792760e+16	4.831025810725770e+14	5.039183789584523e+14
2.081098109810981e+03	1.085787212431669e+10	2.084602159736951e+13	4.830917874396136e+14	1.739271233019188e+16	4.831026453117379e+14	5.039378090369831e+14
2.082068206820682e+03	1.092243550831814e+10	2.086546073527870e+13	4.830917874396136e+14	1.739276337230637e+16	4.831027098751219e+14	5.039572481748922e+14
2.083038303830383e+03	1.098732463805891e+10	2.088490893256633e+13	4.830917874396136e+14	1.739281441427106e+16	4.831027747642517e+14	5.039766963721799e+14
2.084008400840084e+03	1.105254056909597e+10	2.090436618923239e+13	4.830917874396136e+14	1.739286545608597e+16	4.831028399801827e+14	5.039961536288459e+14
2.084978497849785e+03	1.111808472803176e+10	2.092383250527688e+13	4.830917874396136e+14	1.739291649775108e+16	4.831029055243416e+14	5.040156199448904e+14
2.085948594859486e+03	1.118395852227670e+10	2.094330788069979e+13	4.830917874396136e+14	1.739296753926641e+16	4.831029713981358e+14	5.040350953203134e+14
2.086918691869187e+03	1.125016325688377e+10	2.096279231550111e+13	4.830917874396136e+14	1.739301858063195e+16	4.831030376028704e+14	5.040545797551147e+14
2.087888788878888e+03	1.131670020491923e+10	2.098228580968087e+13	4.830917874396136e+14	1.739306962184771e+16	4.831031041398184e+14	5.040740732492944e+14
2.088858885888589e+03	1.138357071621735e+10	2.100178836323906e+13	4.830917874396136e+14	1.739312066291368e+16	4.831031710103298e+14	5.040935758028526e+14
2.089828982898290e+03	1.145077623657239e+10	2.102129997617568e+13	4.830917874396136e+14	1.739317170382987e+16	4.831032382158501e+14	5.041130874157892e+14
2.090799079907991e+03	1.151831800706383e+10	2.104082064849071e+13	4.830917874396136e+14	1.739322274459628e+16	4.831033057576206e+14	5.041326080881042e+14
2.091769176917692e+03	1.158619749267786e+10	2.106035038018419e+13	4.830917874396136e+14	1.739327378521291e+16	4.831033736371062e+14	5.041521378197978e+14
2.092739273927393e+03	1.165441602405659e+10	2.107988917125608e+13	4.830917874396136e+14	1.739332482567976e+16	4.831034418556376e+14	5.041716766108696e+14
2.093709370937094e+03	1.172297489345804e+10	2.109943702170640e+13	4.830917874396136e+14	1.739337586599684e+16	4.831035104145070e+14	5.041912244613199e+14
2.094679467946795e+03	1.179187541233225e+10	2.111899393153515e+13	4.830917874396136e+14	1.739342690616414e+16	4.831035793150259e+14	5.042107813711487e+14
2.095649564956496e+03	1.186111916721462e+10	2.113855990074232e+13	4.830917874396136e+14	1.739347794618166e+16	4.831036485587808e+14	5.042303473403559e+14
2.096619661966197e+03	1.193070733521103e+10	2.115813492932792e+13	4.830917874396136e+14	1.739352898604941e+16	4.831037181469488e+14	5.042499223689415e+14
2.097589758975898e+03	1.200064148366482e+10	2.117771901729194e+13	4.830917874396136e+14	1.739358002576739e+16	4.831037880810972e+14	5.042695064569055e+14
2.098559855985599e+03	1.207092291123116e+10	2.119731216463439e+13	4.830917874396136e+14	1.739363106533560e+16	4.831038583625248e+14	5.042890996042479e+14
2.099529952995299e+03	1.214155283339981e+10	2.121691437135526e+13	4.830917874396136e+14	1.739368210475403e+16	4.831039289924469e+14	5.043087018109688e+14
2.100500050005001e+03	1.221253290707668e+10	2.123652563745456e+13	4.830917874396136e+14	1.739373314402271e+16	4.831039999725206e+14	5.043283130770681e+14
2.101470147014702e+03	1.228386439253282e+10	2.125614596293229e+13	4.830917874396136e+14	1.739378418314161e+16	4.831040713040061e+14	5.043479334025459e+14
2.102440244024403e+03	1.235554863960192e+10	2.127577534778845e+13	4.830917874396136e+14	1.739383522211075e+16	4.831041429882532e+14	5.043675627874020e+14
2.103410341034104e+03	1.242758719643503e+10	2.129541379202303e+13	4.830917874396136e+14	1.739388626093013e+16	4.831042150268100e+14	5.043872012316366e+14
2.104380438043804e+03	1.249998147044181e+10	2.131506129563603e+13	4.830917874396136e+14	1.739393729959974e+16	4.831042874210840e+14	5.044068487352496e+14
2.105350535053505e+03	1.257273268990643e+10	2.133471785862747e+13	4.830917874396136e+14	1.739398833811959e+16	4.831043601723034e+14	5.044265052982410e+14
2.106320632063206e+03	1.264584237099315e+10	2.135438348099733e+13	4.830917874396136e+14	1.739403937648968e+16	4.831044332819846e+14	5.044461709206109e+14
2.107290729072907e+03	1.271931204905819e+10	2.137405816274562e+13	4.830917874396136e+14	1.739409041471002e+16	4.831045067516626e+14	5.044658456023592e+14
2.108260826082608e+03	1.279314293319359e+10	2.139374190387233e+13	4.830917874396136e+14	1.739414145278059e+16	4.831045805825468e+14	5.044855293434859e+14
2.109230923092309e+03	1.286733657794749e+10	2.141343470437747e+13	4.830917874396136e+14	1.739419249070141e+16	4.831046547761915e+14	5.045052221439911e+14
2.110201020102010e+03	1.294189446749729e+10	2.143313656426104e+13	4.830917874396136e+14	1.739424352847248e+16	4.831047293340811e+14	5.045249240038746e+14
2.111171117111711e+03	1.301681793888161e+10	2.145284748352303e+13	4.830917874396136e+14	1.739429456609379e+16	4.831048042575524e+14	5.045446349231366e+14
2.112141214121412e+03	1.309210853385378e+10	2.147256746216345e+13	4.830917874396136e+14	1.739434560356535e+16	4.831048795481474e+14	5.045643549017770e+14
2.113111311131113e+03	1.316776758305499e+10	2.149229650018229e+13	4.830917874396136e+14	1.739439664088716e+16	4.831049552071966e+14	5.045840839397959e+14
2.114081408140814e+03	1.324379655147045e+10	2.151203459757956e+13	4.830917874396136e+14	1.739444767805922e+16	4.831050312361650e+14	5.046038220371931e+14
2.115051505150515e+03	1.332019696805868e+10	2.153178175435526e+13	4.830917874396136e+14	1.739449871508153e+16	4.831051076365816e+14	5.046235691939688e+14
2.116021602160216e+03	1.339697020184474e+10	2.155153797050939e+13	4.830917874396136e+14	1.739454975195410e+16	4.831051844098154e+14	5.046433254101229e+14
2.116991699169917e+03	1.347411778818439e+10	2.157130324604193e+13	4.830917874396136e+14	1.739460078867691e+16	4.831052615574018e+14	5.046630906856555e+14
2.117961796179618e+03	1.355164108330794e+10	2.159107758095290e+13	4.830917874396136e+14	1.739465182524999e+16	4.831053390806969e+14	5.046828650205664e+14
2.118931893189319e+03	1.362954172492839e+10	2.161086097524230e+13	4.830917874396136e+14	1.739470286167332e+16	4.831054169813385e+14	5.047026484148559e+14
2.119901990199020e+03	1.370782103728930e+10	2.163065342891013e+13	4.830917874396136e+14	1.739475389794691e+16	4.831054952606509e+14	5.047224408685237e+14
2.120872087208721e+03	1.378648064530890e+10	2.165045494195638e+13	4.830917874396136e+14	1.739480493407076e+16	4.831055739202589e+14	5.047422423815699e+14
2.121842184218422e+03	1.386552192440933e+10	2.167026551438106e+13	4.830917874396136e+14	1.739485597004487e+16	4.831056529615380e+14	5.047620529539946e+14
2.122812281228123e+03	1.394494634597266e+10	2.169008514618417e+13	4.830917874396136e+14	1.739490700586925e+16	4.831057323859596e+14	5.047818725857978e+14
2.123782378237824e+03	1.402475538777830e+10	2.170991383736570e+13	4.830917874396136e+14	1.739495804154389e+16	4.831058121950014e+14	5.048017012769792e+14
2.124752475247525e+03	1.410495066834694e+10	2.172975158792566e+13	4.830917874396136e+14	1.739500907706879e+16	4.831058923902819e+14	5.048215390275392e+14
2.125722572257226e+03	1.418553350552450e+10	2.174959839786405e+13	4.830917874396136e+14	1.739506011244396e+16	4.831059729731191e+14	5.048413858374776e+14
2.126692669266927e+03	1.426650566497028e+10	2.176945426718086e+13	4.830917874396136e+14	1.739511114766940e+16	4.831060539452785e+14	5.048612417067944e+14
2.127662766276628e+03	1.434786840055674e+10	2.178931919587610e+13	4.830917874396136e+14	1.739516218274510e+16	4.831061353080141e+14	5.048811066354897e+14
2.128632863286329e+03	1.442962327962568e+10	2.180919318394977e+13	4.830917874396136e+14	1.739521321767108e+16	4.831062170628931e+14	5.049009806235633e+14
2.129602960296030e+03	1.451177186312155e+10	2.182907623140186e+13	4.830917874396136e+14	1.739526425244733e+16	4.831062992114767e+14	5.049208636710154e+14
2.130573057305731e+03	1.459431573757805e+10	2.184896833823237e+13	4.830917874396136e+14	1.739531528707385e+16	4.831063817553511e+14	5.049407557778459e+14
2.131543154315432e+03	1.467725631680080e+10	2.186886950444131e+13	4.830917874396136e+14	1.739536632155064e+16	4.831064646959303e+14	5.049606569440549e+14
2.132513251325133e+03	1.476059508496606e+10	2.188877973002868e+13	4.830917874396136e+14	1.739541735587772e+16	4.831065480346986e+14	5.049805671696422e+14
2.133483348334834e+03	1.484433373096472e+10	2.190869901499448e+13	4.830917874396136e+14	1.739546839005507e+16	4.831066317733445e+14	5.050004864546081e+14
2.134453445344534e+03	1.492847365580758e+10	2.192862735933869e+13	4.830917874396136e+14	1.739551942408269e+16	4.831067159132693e+14	5.050204147989522e+14
2.135423542354235e+03	1.501301656118012e+10	2.194856476306134e+13	4.830917874396136e+14	1.739557045796060e+16	4.831068004561747e+14	5.050403522026749e+14
2.136393639363936e+03	1.509796382250364e+10	2.196851122616242e+13	4.830917874396136e+14	1.739562149168879e+16	4.831068854034361e+14	5.050602986657760e+14
2.137363736373637e+03	1.518331702631150e+10	2.198846674864192e+13	4.830917874396136e+14	1.739567252526726e+16	4.831069707566399e+14	5.050802541882555e+14
2.138333833383338e+03	1.526907786789165e+10	2.200843133049984e+13	4.830917874396136e+14	1.739572355869601e+16	4.831070565174815e+14	5.051002187701134e+14
2.139303930393039e+03	1.535524769067859e+10	2.202840497173619e+13	4.830917874396136e+14	1.739577459197505e+16	4.831071426873042e+14	5.051201924113498e+14
2.140274027402740e+03	1.544182816437082e+10	2.204838767235097e+13	4.830917874396136e+14	1.739582562510437e+16	4.831072292677779e+14	5.051401751119645e+14
2.141244124412441e+03	1.552882088189879e+10	2.206837943234418e+13	4.830917874396136e+14	1.739587665808398e+16	4.831073162604954e+14	5.051601668719578e+14
2.142214221422142e+03	1.561622742339819e+10	2.208838025171581e+13	4.830917874396136e+14	1.739592769091388e+16	4.831074036670369e+14	5.051801676913294e+14
2.143184318431843e+03	1.570404926664731e+10	2.210839013046587e+13	4.830917874396136e+14	1.739597872359407e+16	4.831074914888802e+14	5.052001775700794e+14
2.144154415441544e+03	1.579228802376842e+10	2.212840906859435e+13	4.830917874396136e+14	1.739602975612455e+16	4.831075797276373e+14	5.052201965082079e+14
2.145124512451245e+03	1.588094535806240e+10	2.214843706610126e+13	4.830917874396136e+14	1.739608078850533e+16	4.831076683849716e+14	5.052402245057148e+14
2.146094609460946e+03	1.597002269612868e+10	2.216847412298660e+13	4.830917874396136e+14	1.739613182073639e+16	4.831077574623098e+14	5.052602615626002e+14
