#T_e[K]	nu_ee_Fourment[1/s]	nu_ee_Kirkwood[1/s]	nu_ei[1/s]	nu_c[1/s]	nu_tot_Fourment[1/s]	nu_tot_Kirkwood[1/s]
4.067106710671067e+02	0.000000000000000e+00	7.961762319389337e+11	3.381642512077294e+15	1.730438925169556e+16	3.381642512077294e+15	3.382438688309234e+15
4.076807680768077e+02	0.000000000000000e+00	7.999788826844369e+11	3.381642512077294e+15	1.730444055433258e+16	3.381642512077294e+15	3.382442490959979e+15
4.086508650865086e+02	0.000000000000000e+00	8.037905928083665e+11	3.381642512077294e+15	1.730449185681750e+16	3.381642512077294e+15	3.382446302670103e+15
4.096209620962096e+02	0.000000000000000e+00	8.076113623107223e+11	3.381642512077294e+15	1.730454315915034e+16	3.381642512077294e+15	3.382450123439605e+15
4.105910591059106e+02	0.000000000000000e+00	8.114411911915043e+11	3.381642512077294e+15	1.730459446133107e+16	3.381642512077294e+15	3.382453953268486e+15
4.115611561156115e+02	0.000000000000000e+00	8.152800794507125e+11	3.381642512077294e+15	1.730464576335971e+16	3.381642512077294e+15	3.382457792156745e+15
4.125312531253126e+02	0.000000000000000e+00	8.191280270883474e+11	3.381642512077294e+15	1.730469706523626e+16	3.381642512077294e+15	3.382461640104383e+15
4.135013501350135e+02	0.000000000000000e+00	8.229850341044081e+11	3.381642512077294e+15	1.730474836696072e+16	3.381642512077294e+15	3.382465497111399e+15
4.144714471447145e+02	0.000000000000000e+00	8.268511004988951e+11	3.381642512077294e+15	1.730479966853309e+16	3.381642512077294e+15	3.382469363177794e+15
4.154415441544155e+02	0.000000000000000e+00	8.307262262718083e+11	3.381642512077294e+15	1.730485096995338e+16	3.381642512077294e+15	3.382473238303566e+15
4.164116411641164e+02	0.000000000000000e+00	8.346104114231478e+11	3.381642512077294e+15	1.730490227122157e+16	3.381642512077294e+15	3.382477122488718e+15
4.173817381738174e+02	0.000000000000000e+00	8.385036559529136e+11	3.381642512077294e+15	1.730495357233768e+16	3.381642512077294e+15	3.382481015733248e+15
4.183518351835183e+02	0.000000000000000e+00	8.424059598611056e+11	3.381642512077294e+15	1.730500487330171e+16	3.381642512077294e+15	3.382484918037156e+15
4.193219321932193e+02	0.000000000000000e+00	8.463173231477239e+11	3.381642512077294e+15	1.730505617411366e+16	3.381642512077294e+15	3.382488829400442e+15
4.202920292029203e+02	0.000000000000000e+00	8.502377458127683e+11	3.381642512077294e+15	1.730510747477352e+16	3.381642512077294e+15	3.382492749823108e+15
4.212621262126213e+02	0.000000000000000e+00	8.541672278562393e+11	3.381642512077294e+15	1.730515877528131e+16	3.381642512077294e+15	3.382496679305150e+15
4.222322232223222e+02	0.000000000000000e+00	8.581057692781360e+11	3.381642512077294e+15	1.730521007563702e+16	3.381642512077294e+15	3.382500617846572e+15
4.232023202320232e+02	0.000000000000000e+00	8.620533700784595e+11	3.381642512077294e+15	1.730526137584065e+16	3.381642512077294e+15	3.382504565447373e+15
4.241724172417242e+02	0.000000000000000e+00	8.660100302572090e+11	3.381642512077294e+15	1.730531267589221e+16	3.381642512077294e+15	3.382508522107552e+15
4.251425142514252e+02	0.000000000000000e+00	8.699757498143846e+11	3.381642512077294e+15	1.730536397579169e+16	3.381642512077294e+15	3.382512487827109e+15
4.261126112611261e+02	0.000000000000000e+00	8.739505287499867e+11	3.381642512077294e+15	1.730541527553910e+16	3.381642512077294e+15	3.382516462606044e+15
4.270827082708271e+02	0.000000000000000e+00	8.779343670640149e+11	3.381642512077294e+15	1.730546657513444e+16	3.381642512077294e+15	3.382520446444358e+15
4.280528052805280e+02	0.000000000000000e+00	8.819272647564694e+11	3.381642512077294e+15	1.730551787457771e+16	3.381642512077294e+15	3.382524439342051e+15
4.290229022902290e+02	0.000000000000000e+00	8.859292218273500e+11	3.381642512077294e+15	1.730556917386891e+16	3.381642512077294e+15	3.382528441299122e+15
4.299929992999300e+02	0.000000000000000e+00	8.899402382766572e+11	3.381642512077294e+15	1.730562047300805e+16	3.381642512077294e+15	3.382532452315571e+15
4.309630963096309e+02	0.000000000000000e+00	8.939603141043901e+11	3.381642512077294e+15	1.730567177199511e+16	3.381642512077294e+15	3.382536472391399e+15
4.319331933193320e+02	0.000000000000000e+00	8.979894493105498e+11	3.381642512077294e+15	1.730572307083012e+16	3.381642512077294e+15	3.382540501526605e+15
4.329032903290329e+02	0.000000000000000e+00	9.020276438951354e+11	3.381642512077294e+15	1.730577436951306e+16	3.381642512077294e+15	3.382544539721190e+15
4.338733873387339e+02	0.000000000000000e+00	9.060748978581475e+11	3.381642512077294e+15	1.730582566804393e+16	3.381642512077294e+15	3.382548586975152e+15
4.348434843484349e+02	0.000000000000000e+00	9.101312111995856e+11	3.381642512077294e+15	1.730587696642275e+16	3.381642512077294e+15	3.382552643288494e+15
4.358135813581358e+02	0.000000000000000e+00	9.141965839194501e+11	3.381642512077294e+15	1.730592826464951e+16	3.381642512077294e+15	3.382556708661214e+15
4.367836783678368e+02	0.000000000000000e+00	9.182710160177407e+11	3.381642512077294e+15	1.730597956272421e+16	3.381642512077294e+15	3.382560783093312e+15
4.377537753775377e+02	0.000000000000000e+00	9.223545074944576e+11	3.381642512077294e+15	1.730603086064685e+16	3.381642512077294e+15	3.382564866584789e+15
4.387238723872387e+02	0.000000000000000e+00	9.264470583496008e+11	3.381642512077294e+15	1.730608215841744e+16	3.381642512077294e+15	3.382568959135644e+15
4.396939693969397e+02	0.000000000000000e+00	9.305486685831703e+11	3.381642512077294e+15	1.730613345603598e+16	3.381642512077294e+15	3.382573060745878e+15
4.406640664066407e+02	0.000000000000000e+00	9.346593381951661e+11	3.381642512077294e+15	1.730618475350246e+16	3.381642512077294e+15	3.382577171415490e+15
4.416341634163416e+02	0.000000000000000e+00	9.387790671855878e+11	3.381642512077294e+15	1.730623605081689e+16	3.381642512077294e+15	3.382581291144480e+15
4.426042604260426e+02	0.000000000000000e+00	9.429078555544362e+11	3.381642512077294e+15	1.730628734797928e+16	3.381642512077294e+15	3.382585419932849e+15
4.435743574357435e+02	0.000000000000000e+00	9.470457033017103e+11	3.381642512077294e+15	1.730633864498961e+16	3.381642512077294e+15	3.382589557780596e+15
4.445444544454446e+02	0.000000000000000e+00	9.511926104274111e+11	3.381642512077294e+15	1.730638994184790e+16	3.381642512077294e+15	3.382593704687722e+15
4.455145514551455e+02	0.000000000000000e+00	9.553485769315381e+11	3.381642512077294e+15	1.730644123855414e+16	3.381642512077294e+15	3.382597860654226e+15
4.464846484648465e+02	0.000000000000000e+00	9.595136028140912e+11	3.381642512077294e+15	1.730649253510834e+16	3.381642512077294e+15	3.382602025680108e+15
4.474547454745475e+02	0.000000000000000e+00	9.636876880750707e+11	3.381642512077294e+15	1.730654383151049e+16	3.381642512077294e+15	3.382606199765370e+15
4.484248424842484e+02	0.000000000000000e+00	9.678708327144762e+11	3.381642512077294e+15	1.730659512776061e+16	3.381642512077294e+15	3.382610382910009e+15
4.493949394939494e+02	0.000000000000000e+00	9.720630367323082e+11	3.381642512077294e+15	1.730664642385868e+16	3.381642512077294e+15	3.382614575114027e+15
4.503650365036503e+02	0.000000000000000e+00	9.762643001285660e+11	3.381642512077294e+15	1.730669771980472e+16	3.381642512077294e+15	3.382618776377423e+15
4.513351335133514e+02	0.000000000000000e+00	9.804746229032509e+11	3.381642512077294e+15	1.730674901559871e+16	3.381642512077294e+15	3.382622986700198e+15
4.523052305230523e+02	0.000000000000000e+00	9.846940050563612e+11	3.381642512077294e+15	1.730680031124067e+16	3.381642512077294e+15	3.382627206082351e+15
4.532753275327533e+02	0.000000000000000e+00	9.889224465878983e+11	3.381642512077294e+15	1.730685160673060e+16	3.381642512077294e+15	3.382631434523882e+15
4.542454245424543e+02	0.000000000000000e+00	9.931599474978615e+11	3.381642512077294e+15	1.730690290206849e+16	3.381642512077294e+15	3.382635672024792e+15
4.552155215521552e+02	0.000000000000000e+00	9.974065077862506e+11	3.381642512077294e+15	1.730695419725435e+16	3.381642512077294e+15	3.382639918585081e+15
4.561856185618562e+02	0.000000000000000e+00	1.001662127453066e+12	3.381642512077294e+15	1.730700549228818e+16	3.381642512077294e+15	3.382644174204748e+15
4.571557155715572e+02	0.000000000000000e+00	1.005926806498308e+12	3.381642512077294e+15	1.730705678716998e+16	3.381642512077294e+15	3.382648438883793e+15
4.581258125812581e+02	0.000000000000000e+00	1.010200544921976e+12	3.381642512077294e+15	1.730710808189976e+16	3.381642512077294e+15	3.382652712622216e+15
4.590959095909591e+02	0.000000000000000e+00	1.014483342724071e+12	3.381642512077294e+15	1.730715937647750e+16	3.381642512077294e+15	3.382656995420018e+15
4.600660066006601e+02	0.000000000000000e+00	1.018775199904591e+12	3.381642512077294e+15	1.730721067090322e+16	3.381642512077294e+15	3.382661287277199e+15
4.610361036103610e+02	0.000000000000000e+00	1.023076116463538e+12	3.381642512077294e+15	1.730726196517692e+16	3.381642512077294e+15	3.382665588193758e+15
4.620062006200620e+02	0.000000000000000e+00	1.027386092400911e+12	3.381642512077294e+15	1.730731325929859e+16	3.381642512077294e+15	3.382669898169696e+15
4.629762976297629e+02	0.000000000000000e+00	1.031705127716710e+12	3.381642512077294e+15	1.730736455326825e+16	3.381642512077294e+15	3.382674217205011e+15
4.639463946394640e+02	0.000000000000000e+00	1.036033222410936e+12	3.381642512077294e+15	1.730741584708588e+16	3.381642512077294e+15	3.382678545299706e+15
4.649164916491649e+02	0.000000000000000e+00	1.040370376483588e+12	3.381642512077294e+15	1.730746714075149e+16	3.381642512077294e+15	3.382682882453778e+15
4.658865886588659e+02	0.000000000000000e+00	1.044716589934666e+12	3.381642512077294e+15	1.730751843426509e+16	3.381642512077294e+15	3.382687228667229e+15
4.668566856685669e+02	0.000000000000000e+00	1.049071862764170e+12	3.381642512077294e+15	1.730756972762667e+16	3.381642512077294e+15	3.382691583940058e+15
4.678267826782678e+02	0.000000000000000e+00	1.053436194972101e+12	3.381642512077294e+15	1.730762102083624e+16	3.381642512077294e+15	3.382695948272266e+15
4.687968796879688e+02	0.000000000000000e+00	1.057809586558458e+12	3.381642512077294e+15	1.730767231389379e+16	3.381642512077294e+15	3.382700321663853e+15
4.697669766976697e+02	0.000000000000000e+00	1.062192037523241e+12	3.381642512077294e+15	1.730772360679934e+16	3.381642512077294e+15	3.382704704114818e+15
4.707370737073708e+02	0.000000000000000e+00	1.066583547866450e+12	3.381642512077294e+15	1.730777489955287e+16	3.381642512077294e+15	3.382709095625161e+15
4.717071707170717e+02	0.000000000000000e+00	1.070984117588086e+12	3.381642512077294e+15	1.730782619215439e+16	3.381642512077294e+15	3.382713496194882e+15
4.726772677267727e+02	0.000000000000000e+00	1.075393746688147e+12	3.381642512077294e+15	1.730787748460390e+16	3.381642512077294e+15	3.382717905823982e+15
