#  aims_uuid : 9E77B350-B48A-4CBA-A44E-A8089FE5A8A9                                
#  angular momentum projected density of states for species Cu as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.705409 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.24158432        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.23158307        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.22158182        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.21158057        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.20157931        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.19157806        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.18157681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.17157556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.16157431        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.15157306        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.14157181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.13157056        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.12156931        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.11156806        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.10156681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.09156556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.08156431        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.07156306        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.06156181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.05156056        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.04155931        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.03155806        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.02155681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.01155556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
      -10.00155431        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.99155306        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.98155181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.97155056        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.96154931        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.95154806        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.94154681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.93154556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.92154431        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.91154306        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.90154181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.89154056        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.88153931        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.87153806        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.86153681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.85153556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.84153431        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.83153306        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.82153181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.81153056        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.80152931        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.79152806        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.78152681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.77152556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.76152431        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.75152306        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.74152181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.73152056        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.72151931        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.71151806        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.70151681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.69151556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.68151431        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.67151306        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.66151181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.65151056        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.64150931        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.63150806        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.62150681        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.61150556        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.60150431        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.59150306        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.58150181        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.57150056        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.56149930        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.55149805        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.54149680        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.53149555        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.52149430        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.51149305        0.00000001        0.00000001        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.50149180        0.00000003        0.00000003        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.49149055        0.00000007        0.00000007        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.48148930        0.00000018        0.00000018        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.47148805        0.00000043        0.00000043        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.46148680        0.00000098        0.00000098        0.00000000        0.00000000        0.00000000       -0.00000000
       -9.45148555        0.00000217        0.00000217        0.00000000        0.00000000       -0.00000000       -0.00000000
       -9.44148430        0.00000461        0.00000461        0.00000000        0.00000000       -0.00000000       -0.00000000
       -9.43148305        0.00000941        0.00000941        0.00000000        0.00000000       -0.00000000       -0.00000000
       -9.42148180        0.00001846        0.00001846        0.00000000        0.00000000       -0.00000000       -0.00000000
       -9.41148055        0.00003477        0.00003477        0.00000000        0.00000000       -0.00000000       -0.00000000
       -9.40147930        0.00006294        0.00006294        0.00000000        0.00000000       -0.00000000       -0.00000000
       -9.39147805        0.00010949        0.00010949        0.00000000        0.00000000       -0.00000000       -0.00000000
       -9.38147680        0.00018301        0.00018301        0.00000000        0.00000000       -0.00000000       -0.00000000
       -9.37147555        0.00029396        0.00029397        0.00000000        0.00000000       -0.00000000       -0.00000000
       -9.36147430        0.00045376        0.00045376        0.00000001        0.00000000       -0.00000000       -0.00000001
       -9.35147305        0.00067314        0.00067314        0.00000001        0.00000000       -0.00000000       -0.00000001
       -9.34147180        0.00095978        0.00095976        0.00000004        0.00000000       -0.00000000       -0.00000002
       -9.33147055        0.00131558        0.00131551        0.00000009        0.00000000       -0.00000000       -0.00000002
       -9.32146930        0.00173413        0.00173395        0.00000021        0.00000000       -0.00000000       -0.00000003
       -9.31146805        0.00219950        0.00219907        0.00000047        0.00000000       -0.00000000       -0.00000004
       -9.30146680        0.00268714        0.00268618        0.00000100        0.00000001       -0.00000000       -0.00000005
       -9.29146555        0.00316775        0.00316574        0.00000205        0.00000001       -0.00000000       -0.00000005
       -9.28146430        0.00361435        0.00361033        0.00000405        0.00000003       -0.00000000       -0.00000006
       -9.27146305        0.00401174        0.00400404        0.00000771        0.00000006       -0.00000000       -0.00000007
       -9.26146180        0.00436711        0.00435297        0.00001411        0.00000010       -0.00000000       -0.00000007
       -9.25146055        0.00471944        0.00469449        0.00002486        0.00000018       -0.00000000       -0.00000008
       -9.24145930        0.00514537        0.00510302        0.00004214        0.00000030       -0.00000000       -0.00000009
       -9.23145805        0.00575894        0.00568976        0.00006879        0.00000049       -0.00000000       -0.00000010
       -9.22145680        0.00670370        0.00659490        0.00010815        0.00000077       -0.00000000       -0.00000012
       -9.21145555        0.00813639        0.00797155        0.00016381        0.00000117       -0.00000000       -0.00000014
       -9.20145430        0.01020316        0.00996247        0.00023916        0.00000172       -0.00000000       -0.00000018
       -9.19145305        0.01301091        0.01267199        0.00033673        0.00000242       -0.00000001       -0.00000023
       -9.18145180        0.01659813        0.01613767        0.00045747        0.00000329       -0.00000001       -0.00000029
       -9.17145055        0.02091095        0.02030698        0.00060003        0.00000432       -0.00000001       -0.00000037
       -9.16144930        0.02579018        0.02502487        0.00076029        0.00000549       -0.00000001       -0.00000046
       -9.15144805        0.03097407        0.03003668        0.00093123        0.00000674       -0.00000002       -0.00000055
       -9.14144680        0.03611883        0.03500825        0.00110324        0.00000800       -0.00000002       -0.00000064
       -9.13144555        0.04083513        0.03956170        0.00126498        0.00000919       -0.00000002       -0.00000073
       -9.12144430        0.04473534        0.04332141        0.00140452        0.00001024       -0.00000002       -0.00000080
       -9.11144305        0.04748350        0.04596254        0.00151079        0.00001104       -0.00000002       -0.00000085
       -9.10144180        0.04883922        0.04725360        0.00157497        0.00001154       -0.00000002       -0.00000088
       -9.09144055        0.04868828        0.04708583        0.00159164        0.00001170       -0.00000002       -0.00000088
       -9.08143930        0.04705549        0.04548524        0.00155961        0.00001151       -0.00000002       -0.00000085
       -9.07143805        0.04409888        0.04260656        0.00148214        0.00001098       -0.00000001       -0.00000080
       -9.06143680        0.04008782        0.03871160        0.00136677        0.00001019       -0.00000001       -0.00000073
       -9.05143555        0.03537015        0.03413699        0.00122458        0.00000923       -0.00000001       -0.00000064
       -9.04143430        0.03033433        0.02925735        0.00106932        0.00000822       -0.00000001       -0.00000055
       -9.03143305        0.02537298        0.02444986        0.00091627        0.00000732       -0.00000000       -0.00000046
       -9.02143180        0.02085271        0.02006511        0.00078129        0.00000669       -0.00000000       -0.00000038
       -9.01143055        0.01709296        0.01640678        0.00067995        0.00000654        0.00000000       -0.00000031
       -9.00142930        0.01435389        0.01372024        0.00062685        0.00000706        0.00000001       -0.00000027
       -8.99142805        0.01283041        0.01218727        0.00063490        0.00000846        0.00000001       -0.00000024
       -8.98142680        0.01264780        0.01192263        0.00071445        0.00001094        0.00000002       -0.00000024
       -8.97142555        0.01385448        0.01296810        0.00087199        0.00001463        0.00000003       -0.00000026
       -8.96142430        0.01640971        0.01528196        0.00110844        0.00001958        0.00000004       -0.00000031
       -8.95142305        0.02016831        0.01872550        0.00141744        0.00002572        0.00000005       -0.00000039
       -8.94142180        0.02486904        0.02305268        0.00178397        0.00003280        0.00000007       -0.00000048
       -8.93142055        0.03013605        0.02791187        0.00218424        0.00004044        0.00000008       -0.00000058
       -8.92141929        0.03550305        0.03286810        0.00258744        0.00004810        0.00000010       -0.00000069
       -8.91141804        0.04046476        0.03745059        0.00295963        0.00005520        0.00000011       -0.00000078
       -8.90141679        0.04455290        0.04122275        0.00326966        0.00006123        0.00000012       -0.00000086
       -8.89141554        0.04742474        0.04386370        0.00349596        0.00006586        0.00000013       -0.00000092
       -8.88141429        0.04894532        0.04524401        0.00363303        0.00006909        0.00000013       -0.00000095
       -8.87141304        0.04924229        0.04547608        0.00369568        0.00007135        0.00000013       -0.00000096
       -8.86141179        0.04871573        0.04492317        0.00371988        0.00007350        0.00000013       -0.00000095
       -8.85141054        0.04799429        0.04415905        0.00375931        0.00007675        0.00000012       -0.00000094
       -8.84140929        0.04784028        0.04388094        0.00387765        0.00008252        0.00000012       -0.00000095
       -8.83140804        0.04901790        0.04478884        0.00413774        0.00009219        0.00000011       -0.00000098
       -8.82140679        0.05214733        0.04745221        0.00458921        0.00010685        0.00000010       -0.00000105
       -8.81140554        0.05757141        0.05218853        0.00525693        0.00012701        0.00000010       -0.00000116
       -8.80140429        0.06526146        0.05897778        0.00613250        0.00015241        0.00000010       -0.00000133
       -8.79140304        0.07478268        0.06743137        0.00717084        0.00018190        0.00000009       -0.00000152
       -8.78140179        0.08533039        0.07682534        0.00829318        0.00021353        0.00000008       -0.00000173
       -8.77140054        0.09583466        0.08619549        0.00939631        0.00024472        0.00000007       -0.00000194
       -8.76139929        0.10511735        0.09447975        0.01036706        0.00027261        0.00000005       -0.00000212
       -8.75139804        0.11207319        0.10068182        0.01109914        0.00029444        0.00000002       -0.00000225
       -8.74139679        0.11583992        0.10402483        0.01150942        0.00030799       -0.00000001       -0.00000231
       -8.73139554        0.11592456        0.10406493        0.01155011        0.00031185       -0.00000005       -0.00000229
       -8.72139429        0.11226220        0.10074409        0.01121475        0.00030566       -0.00000009       -0.00000220
       -8.71139304        0.10520005        0.09437518        0.01053699        0.00029006       -0.00000013       -0.00000204
       -8.70139179        0.09541617        0.08556846        0.00958312        0.00026658       -0.00000016       -0.00000183
       -8.69139054        0.08379568        0.07511971        0.00844035        0.00023739       -0.00000018       -0.00000159
       -8.68138929        0.07129342        0.06388643        0.00720358        0.00020494       -0.00000018       -0.00000134
       -8.67138804        0.05881008        0.05267630        0.00596337        0.00017168       -0.00000018       -0.00000109
       -8.66138679        0.04710100        0.04216526        0.00479693        0.00013984       -0.00000017       -0.00000086
       -8.65138554        0.03672603        0.03285267        0.00376299        0.00011119       -0.00000015       -0.00000067
       -8.64138429        0.02803862        0.02505178        0.00290043        0.00008705       -0.00000013       -0.00000051
       -8.63138304        0.02120486        0.01890725        0.00222986        0.00006824       -0.00000011       -0.00000039
       -8.62138179        0.01623966        0.01442809        0.00175683        0.00005514       -0.00000009       -0.00000031
       -8.61138054        0.01304740        0.01152458        0.00147537        0.00004779       -0.00000008       -0.00000026
       -8.60137929        0.01145715        0.01004057        0.00137099        0.00004592       -0.00000007       -0.00000025
       -8.59137804        0.01124746        0.00977621        0.00142258        0.00004901       -0.00000007       -0.00000027
       -8.58137679        0.01216053        0.01050126        0.00160335        0.00005629       -0.00000007       -0.00000031
       -8.57137554        0.01391023        0.01196251        0.00188136        0.00006681       -0.00000008       -0.00000037
       -8.56137429        0.01619106        0.01389161        0.00222057        0.00007941       -0.00000009       -0.00000043
       -8.55137304        0.01869486        0.01601921        0.00258335        0.00009291       -0.00000010       -0.00000051
       -8.54137179        0.02113971        0.01809934        0.00293479        0.00010626       -0.00000011       -0.00000057
       -8.53137054        0.02331055        0.01994364        0.00324887        0.00011877       -0.00000010       -0.00000063
       -8.52136929        0.02510542        0.02146041        0.00351532        0.00013045       -0.00000009       -0.00000067
       -8.51136804        0.02657717        0.02268975        0.00374596        0.00014221       -0.00000006       -0.00000070
       -8.50136679        0.02795815        0.02382434        0.00397846        0.00015608       -0.00000000       -0.00000072
       -8.49136554        0.02965708        0.02520655        0.00427609        0.00017511        0.00000008       -0.00000075
       -8.48136429        0.03222155        0.02729650        0.00472238        0.00020324        0.00000021       -0.00000078
       -8.47136304        0.03626597        0.03061102        0.00541065        0.00024476        0.00000039       -0.00000085
       -8.46136179        0.04237247        0.03563989        0.00642928        0.00030364        0.00000062       -0.00000095
       -8.45136054        0.05097845        0.04275108        0.00784481        0.00038277        0.00000091       -0.00000112
       -8.44135929        0.06226930        0.05210065        0.00968555        0.00048317        0.00000127       -0.00000134
       -8.43135804        0.07609635        0.06356428        0.01192868        0.00060335        0.00000169       -0.00000163
       -8.42135679        0.09193790        0.07670516        0.01449363        0.00073895        0.00000215       -0.00000198
       -8.41135554        0.10891510        0.09078812        0.01724381        0.00088289        0.00000265       -0.00000237
       -8.40135429        0.12586547        0.10484207        0.01999719        0.00102583        0.00000315       -0.00000277
       -8.39135304        0.14146635        0.11776397        0.02254477        0.00115715        0.00000362       -0.00000316
       -8.38135179        0.15439113        0.12844978        0.02467469        0.00126614        0.00000403       -0.00000351
       -8.37135054        0.16347474        0.13593260        0.02619822        0.00134335        0.00000435       -0.00000378
       -8.36134929        0.16786316        0.13950679        0.02697397        0.00138180        0.00000455       -0.00000395
       -8.35134804        0.16712436        0.13881927        0.02692656        0.00137793        0.00000461       -0.00000400
       -8.34134679        0.16130453        0.13391492        0.02605694        0.00133208        0.00000452       -0.00000393
       -8.33134554        0.15092265        0.12523044        0.02444309        0.00124856        0.00000429       -0.00000374
       -8.32134429        0.13690573        0.11353912        0.02223094        0.00113516        0.00000395       -0.00000344
       -8.31134304        0.12047686        0.09985680        0.01961731        0.00100230        0.00000351       -0.00000307
       -8.30134179        0.10301495        0.08532488        0.01682776        0.00086194        0.00000303       -0.00000265
       -8.29134054        0.08590866        0.07108915        0.01409281        0.00072640        0.00000253       -0.00000223
       -8.28133928        0.07042575        0.05819192        0.01162630        0.00060730        0.00000206       -0.00000182
       -8.27133803        0.05761274        0.04748983        0.00960806        0.00051469        0.00000164       -0.00000147
       -8.26133678        0.04823054        0.03960185        0.00817222        0.00045637        0.00000129       -0.00000119
       -8.25133553        0.04272223        0.03488440        0.00740038        0.00043740        0.00000103       -0.00000099
       -8.24133428        0.04120345        0.03342542        0.00731828        0.00045977        0.00000086       -0.00000088
       -8.23133303        0.04346601        0.03504955        0.00789454        0.00052199        0.00000078       -0.00000085
       -8.22133178        0.04899120        0.03933108        0.00904130        0.00061895        0.00000077       -0.00000090
       -8.21133053        0.05697795        0.04561825        0.01061797        0.00074190        0.00000082       -0.00000100
       -8.20132928        0.06639725        0.05307808        0.01244045        0.00087896        0.00000090       -0.00000113
       -8.19132803        0.07608461        0.06077068        0.01429802        0.00101620        0.00000099       -0.00000128
       -8.18132678        0.08487357        0.06775594        0.01597854        0.00113943        0.00000108       -0.00000142
       -8.17132553        0.09175904        0.07322346        0.01729955        0.00123642        0.00000115       -0.00000154
       -8.16132428        0.09606319        0.07662438        0.01814001        0.00129924        0.00000118       -0.00000161
       -8.15132303        0.09756673        0.07777558        0.01846556        0.00132609        0.00000116       -0.00000165
       -8.14132178        0.09656857        0.07690697        0.01834001        0.00132217        0.00000109       -0.00000166
       -8.13132053        0.09384899        0.07463223        0.01791831        0.00129914        0.00000097       -0.00000166
       -8.12131928        0.09053293        0.07184044        0.01742009        0.00127325        0.00000081       -0.00000166
       -8.11131803        0.08787384        0.06952498        0.01708772        0.00126219        0.00000063       -0.00000169
       -8.10131678        0.08699869        0.06858204        0.01713652        0.00128146        0.00000044       -0.00000178
       -8.09131553        0.08866636        0.06961982        0.01770738        0.00134084        0.00000025       -0.00000193
       -8.08131428        0.09309071        0.07281911        0.01883188        0.00144180        0.00000007       -0.00000215
       -8.07131303        0.09986810        0.07787615        0.02041795        0.00157650       -0.00000008       -0.00000242
       -8.06131178        0.10802843        0.08404251        0.02226026        0.00172859       -0.00000021       -0.00000272
       -8.05131053        0.11620297        0.09025629        0.02407414        0.00187584       -0.00000030       -0.00000301
       -8.04130928        0.12287644        0.09533908        0.02554686        0.00199410       -0.00000036       -0.00000325
       -8.03130803        0.12667109        0.09821764        0.02639552        0.00206171       -0.00000039       -0.00000340
       -8.02130678        0.12660181        0.09812276        0.02641934        0.00206353       -0.00000038       -0.00000344
       -8.01130553        0.12224759        0.09472290        0.02553480        0.00199360       -0.00000036       -0.00000335
       -8.00130428        0.11380483        0.08816580        0.02378659        0.00185590       -0.00000031       -0.00000314
       -7.99130303        0.10201777        0.07902456        0.02133309        0.00166322       -0.00000025       -0.00000284
       -7.98130178        0.08801140        0.06816799        0.01841167        0.00143439       -0.00000019       -0.00000247
       -7.97130053        0.07307381        0.05659171        0.01529349        0.00119080       -0.00000012       -0.00000206
       -7.96129928        0.05844234        0.04525207        0.01223906        0.00095292       -0.00000005       -0.00000166
       -7.95129803        0.04513881        0.03493834        0.00946401        0.00073771        0.00000004       -0.00000129
       -7.94129678        0.03387978        0.02620281        0.00712054        0.00055725        0.00000016       -0.00000097
       -7.93129553        0.02506357        0.01935064        0.00529479        0.00041853        0.00000032       -0.00000073
       -7.92129428        0.01881604        0.01447534        0.00401641        0.00032427        0.00000056       -0.00000055
       -7.91129303        0.01506650        0.01151773        0.00327422        0.00027410        0.00000089       -0.00000044
       -7.90129178        0.01362426        0.01032575        0.00303186        0.00026570        0.00000134       -0.00000040
       -7.89129053        0.01423462        0.01069862        0.00323886        0.00029560        0.00000194       -0.00000041
       -7.88128928        0.01660557        0.01240845        0.00383552        0.00035938        0.00000270       -0.00000048
       -7.87128803        0.02040942        0.01520242        0.00475245        0.00045153        0.00000360       -0.00000059
       -7.86128678        0.02527325        0.01879594        0.00590820        0.00056521        0.00000463       -0.00000073
       -7.85128553        0.03077644        0.02287052        0.00720889        0.00069220        0.00000572       -0.00000089
       -7.84128428        0.03647170        0.02708873        0.00855361        0.00082360        0.00000681       -0.00000105
       -7.83128303        0.04193794        0.03113272        0.00984744        0.00095116        0.00000783       -0.00000121
       -7.82128178        0.04686228        0.03476426        0.01102131        0.00106934        0.00000872       -0.00000136
       -7.81128053        0.05113612        0.03789530        0.01205513        0.00117772        0.00000945       -0.00000148
       -7.80127928        0.05494059        0.04065084        0.01299823        0.00128308        0.00001004       -0.00000160
       -7.79127803        0.05879306        0.04340317        0.01398050        0.00140055        0.00001055       -0.00000171
       -7.78127678        0.06352999        0.04675953        0.01520804        0.00155318        0.00001110       -0.00000185
       -7.77127553        0.07021232        0.05149284        0.01694014        0.00176952        0.00001187       -0.00000205
       -7.76127428        0.07995588        0.05841782        0.01944808        0.00207931        0.00001299       -0.00000232
       -7.75127303        0.09370795        0.06822783        0.02296058        0.00250763        0.00001461       -0.00000269
       -7.74127178        0.11200762        0.08132016        0.02760532        0.00306852        0.00001678       -0.00000317
       -7.73127053        0.13477830        0.09764519        0.03335806        0.00375933        0.00001945       -0.00000373
       -7.72126928        0.16120209        0.11661522        0.04001176        0.00455701        0.00002247       -0.00000436
       -7.71126803        0.18971524        0.13710158        0.04717544        0.00541763        0.00002559       -0.00000500
       -7.70126678        0.21814245        0.15753264        0.05430728        0.00627963        0.00002848       -0.00000558
       -7.69126553        0.24395911        0.17608420        0.06077942        0.00707072        0.00003080       -0.00000603
       -7.68126428        0.26464038        0.19093271        0.06596436        0.00771738        0.00003224       -0.00000631
       -7.67126303        0.27803394        0.20052502        0.06932736        0.00815535        0.00003260       -0.00000638
       -7.66126178        0.28268467        0.20381281        0.07050705        0.00833924        0.00003179       -0.00000622
       -7.65126053        0.27804857        0.20040659        0.06936871        0.00824924        0.00002989       -0.00000585
       -7.64125927        0.26455762        0.19062143        0.06602058        0.00789385        0.00002707       -0.00000531
       -7.63125802        0.24353024        0.17541119        0.06079190        0.00730817        0.00002364       -0.00000466
       -7.62125677        0.21695439        0.15621074        0.05417932        0.00654840        0.00001990       -0.00000396
       -7.61125552        0.18719411        0.13472333        0.04677418        0.00568370        0.00001617       -0.00000327
       -7.60125427        0.15667945        0.11269642        0.03918575        0.00478720        0.00001271       -0.00000264
       -7.59125302        0.12763456        0.09172558        0.03197363        0.00392775        0.00000973       -0.00000212
       -7.58125177        0.10188088        0.07311305        0.02559872        0.00316351        0.00000734       -0.00000174
       -7.57125052        0.08072939        0.05779125        0.02039595        0.00253813        0.00000558       -0.00000153
       -7.56124927        0.06495396        0.04630504        0.01656678        0.00207916        0.00000445       -0.00000148
       -7.55124802        0.05482253        0.03883628        0.01418555        0.00179839        0.00000391       -0.00000160
       -7.54124677        0.05015846        0.03525032        0.01321307        0.00169309        0.00000388       -0.00000190
       -7.53124552        0.05040975        0.03514820        0.01351191        0.00174770        0.00000428       -0.00000234
       -7.52124427        0.05471665        0.03791717        0.01486172        0.00193567        0.00000501       -0.00000291
       -7.51124302        0.06198183        0.04278183        0.01697593        0.00222167        0.00000597       -0.00000356
       -7.50124177        0.07095572        0.04886465        0.01952368        0.00256460        0.00000702       -0.00000423
       -7.49124052        0.08034939        0.05526420        0.02216023        0.00292175        0.00000806       -0.00000485
       -7.48123927        0.08897670        0.06115279        0.02456612        0.00325419        0.00000896       -0.00000535
       -7.47123802        0.09591125        0.06588369        0.02649094        0.00353266        0.00000963       -0.00000567
       -7.46123677        0.10062814        0.06908784        0.02779316        0.00374289        0.00001002       -0.00000576
       -7.45123552        0.10309335        0.07073458        0.02846555        0.00388869        0.00001012       -0.00000560
       -7.44123427        0.10376887        0.07113476        0.02863742        0.00399189        0.00000999       -0.00000520
       -7.43123302        0.10351955        0.07087658        0.02854958        0.00408827        0.00000971       -0.00000459
       -7.42123177        0.10343286        0.07070196        0.02850518        0.00422015        0.00000940       -0.00000384
       -7.41123052        0.10458682        0.07134762        0.02880598        0.00442703        0.00000922       -0.00000303
       -7.40122927        0.10781660        0.07338541        0.02968795        0.00473620        0.00000928       -0.00000224
       -7.39122802        0.11353116        0.07709708        0.03127025        0.00515569        0.00000969       -0.00000156
       -7.38122677        0.12161813        0.08240966        0.03352818        0.00567084        0.00001049       -0.00000105
       -7.37122552        0.13145288        0.08890214        0.03629438        0.00624543        0.00001169       -0.00000075
       -7.36122427        0.14200274        0.09587708        0.03928629        0.00682687        0.00001320       -0.00000071
       -7.35122302        0.15199825        0.10247787        0.04215211        0.00735424        0.00001491       -0.00000089
       -7.34122177        0.16013346        0.10782516        0.04452549        0.00776742        0.00001666       -0.00000127
       -7.33122052        0.16525817        0.11114726        0.04607872        0.00801572        0.00001824       -0.00000178
       -7.32121927        0.16653331        0.11188462        0.04656689        0.00806467        0.00001948       -0.00000234
       -7.31121802        0.16353256        0.10975716        0.04585789        0.00790019        0.00002020       -0.00000287
       -7.30121677        0.15628370        0.10479046        0.04394635        0.00752989        0.00002028       -0.00000329
       -7.29121552        0.14525141        0.09730227        0.04095119        0.00698178        0.00001969       -0.00000353
       -7.28121427        0.13126823        0.08785467        0.03709818        0.00630051        0.00001844       -0.00000357
       -7.27121302        0.11542423        0.07717906        0.03268994        0.00554200        0.00001663       -0.00000340
       -7.26121177        0.09892963        0.06608406        0.02806742        0.00476678        0.00001439       -0.00000303
       -7.25121052        0.08296817        0.05535790        0.02356776        0.00403310        0.00001190       -0.00000250
       -7.24120927        0.06856067        0.04567823        0.01948460        0.00339035        0.00000934       -0.00000186
       -7.23120802        0.05645758        0.03754161        0.01603636        0.00287390        0.00000685       -0.00000115
       -7.22120677        0.04707480        0.03122186        0.01334700        0.00250180        0.00000456       -0.00000042
       -7.21120552        0.04048017        0.02676187        0.01144152        0.00227396        0.00000253        0.00000030
       -7.20120427        0.03643020        0.02399847        0.01025613        0.00217382        0.00000081        0.00000097
       -7.19120302        0.03444948        0.02261517        0.00966084        0.00217247       -0.00000057        0.00000156
       -7.18120177        0.03394033        0.02221438        0.00949092        0.00223458       -0.00000160        0.00000204
