0.000000000000000e+00	0.000000000000000e+00	1.000000000000000e+00	6.426840022433007e-05	9.999357315997758e-01
6.006006006006006e-02	0.000000000000000e+00	1.000000000000000e+00	7.701181010975422e-05	9.999229881898902e-01
1.201201201201201e-01	0.000000000000000e+00	1.000000000000000e+00	9.321425342964856e-05	9.999067857465703e-01
1.801801801801802e-01	0.000000000000000e+00	1.000000000000000e+00	1.139447050416079e-04	9.998860552949583e-01
2.402402402402402e-01	0.000000000000000e+00	1.000000000000000e+00	1.406265178123933e-04	9.998593734821876e-01
3.003003003003003e-01	0.000000000000000e+00	1.000000000000000e+00	1.751601265304032e-04	9.998248398734696e-01
3.603603603603603e-01	0.000000000000000e+00	1.000000000000000e+00	2.200894761566212e-04	9.997799105238434e-01
4.204204204204204e-01	0.000000000000000e+00	1.000000000000000e+00	2.788280467120340e-04	9.997211719532880e-01
4.804804804804805e-01	0.000000000000000e+00	1.000000000000000e+00	3.559661599235732e-04	9.996440338400765e-01
5.405405405405406e-01	0.000000000000000e+00	1.000000000000000e+00	4.576891830546353e-04	9.995423108169454e-01
6.006006006006006e-01	0.000000000000000e+00	1.000000000000000e+00	5.923470384484112e-04	9.994076529615517e-01
6.606606606606606e-01	0.000000000000000e+00	1.000000000000000e+00	7.712300622364254e-04	9.992287699377636e-01
7.207207207207207e-01	0.000000000000000e+00	1.000000000000000e+00	1.009625990212227e-03	9.989903740097877e-01
7.807807807807807e-01	0.000000000000000e+00	1.000000000000000e+00	1.328259242740639e-03	9.986717407572594e-01
8.408408408408409e-01	0.000000000000000e+00	1.000000000000000e+00	1.755248553404342e-03	9.982447514465956e-01
9.009009009009009e-01	0.000000000000000e+00	1.000000000000000e+00	2.328764224492328e-03	9.976712357755078e-01
9.609609609609610e-01	0.000000000000000e+00	1.000000000000000e+00	3.100623332226810e-03	9.968993766677733e-01
1.021021021021021e+00	0.000000000000000e+00	1.000000000000000e+00	4.141129865512040e-03	9.958588701344879e-01
1.081081081081081e+00	0.000000000000000e+00	1.000000000000000e+00	5.545542862960706e-03	9.944544571370392e-01
1.141141141141141e+00	0.000000000000000e+00	1.000000000000000e+00	7.442626228804830e-03	9.925573737711951e-01
1.201201201201201e+00	1.860962132207976e-16	9.999999999999998e-01	1.000576892558182e-02	9.899942310744182e-01
1.261261261261261e+00	1.996639676200499e-15	9.999999999999980e-01	1.346710149555806e-02	9.865328985044419e-01
1.321321321321321e+00	1.985418160563246e-14	9.999999999999802e-01	1.813475675039573e-02	9.818652432496042e-01
1.381381381381381e+00	1.944955962168725e-13	9.999999999998056e-01	2.441272402599318e-02	9.755872759740069e-01
1.441441441441441e+00	1.906507363685545e-12	9.999999999980935e-01	3.282130511047925e-02	9.671786948895208e-01
1.501501501501501e+00	1.871741671648846e-11	9.999999999812825e-01	4.401356539557059e-02	9.559864346044294e-01
1.561561561561561e+00	1.840540152652388e-10	9.999999998159460e-01	5.877899493819382e-02	9.412210050618062e-01
1.621621621621622e+00	1.812558305811167e-09	9.999999981874417e-01	7.801997361175510e-02	9.219800263882448e-01
1.681681681681682e+00	1.787467085172098e-08	9.999999821253291e-01	1.026812422490297e-01	8.973187577509704e-01
1.741741741741742e+00	1.764987127149384e-07	9.999998235012874e-01	1.336121534481383e-01	8.663878465518617e-01
1.801801801801802e+00	1.744869396452684e-06	9.999982551306036e-01	1.713545116408152e-01	8.286454883591847e-01
1.861861861861862e+00	1.726825091239530e-05	9.999827317490876e-01	2.158838794822459e-01	7.841161205177541e-01
1.921921921921922e+00	1.709876708722776e-04	9.998290123291277e-01	2.663858617267771e-01	7.336141382732230e-01
1.981981981981982e+00	1.685949441563907e-03	9.983140505584360e-01	3.211900218864600e-01	6.788099781135399e-01
2.042042042042042e+00	1.582048698028171e-02	9.841795130197183e-01	3.779595998467902e-01	6.220404001532098e-01
2.102102102102102e+00	1.041119258612448e-01	8.958880741387552e-01	4.341206117800926e-01	5.658793882199074e-01
2.162162162162162e+00	2.830888835371070e-01	7.169111164628930e-01	4.873718787127411e-01	5.126281212872590e-01
2.222222222222222e+00	4.255200883348296e-01	5.744799116651703e-01	5.360662975363818e-01	4.639337024636181e-01
2.282282282282282e+00	5.192061109530044e-01	4.807938890469957e-01	5.793414224726776e-01	4.206585775273224e-01
2.342342342342342e+00	5.838029064301629e-01	4.161970935698373e-01	6.170227690784111e-01	3.829772309215889e-01
2.402402402402402e+00	6.309061724714651e-01	3.690938275285349e-01	6.494115372736007e-01	3.505884627263993e-01
2.462462462462462e+00	6.667629805380793e-01	3.332370194619207e-01	6.770657663199292e-01	3.229342336800707e-01
